open,high,low,close,adj_close,volume,volatility,call_price,put_price,target,rsi_14,stoch_rsi_14,macd,ema_14,mean_predictions,std_predictions,confidence,predicted_close,signal_ml
7973.8037109375,8082.62939453125,7944.77685546875,7988.560546875,7988.560546875,13797825640,0.2758471972698926,121.73927954184774,121.73508213827199,8222.078125,45.18562206279823,0.6157654648929421,31.63398789422746,8231.62778875776,7985.74505753722,181.94917476816906,0.005465998965380345,7985.74505753722,-1
7997.80712890625,8281.818359375,7949.439453125,8222.078125,8222.078125,15504249442,0.32184136288426796,146.18623083287866,146.18191073291473,8243.720703125,56.63649070409502,0.8085888508705769,44.52302002304373,8230.354500256726,8240.641271312361,143.26120620321038,0.006931870502949851,8240.641271312361,1
8225.115234375,8296.6943359375,8196.416015625,8243.720703125,8243.720703125,15868748866,0.3001614150646308,136.6992990089193,136.69496753736712,8078.203125,49.93769223289544,0.4351331760128561,54.5366140504355,8232.136660639162,8309.327989712288,140.59958205345092,0.007062167737349116,8309.327989712288,1
8243.40234375,8296.6513671875,8074.462890625,8078.203125,8078.203125,16803377857,0.3297970074322781,147.17787799006192,147.1736334858756,7514.671875,45.505737839662274,0.22508250375656969,50.15458613008218,8211.612189220607,7879.277423135552,102.41572185972316,0.009669709614911709,7879.277423135552,-1
8076.228515625,8092.99951171875,7469.32275390625,7514.671875,7514.671875,21942878958,0.43111029039031185,178.95805314221252,178.95410473243237,7493.48876953125,21.122569187571017,0.0,11.464759253395641,8118.686813991193,7628.149039618147,166.8881545447216,0.005956346370664421,7628.149039618147,1
7509.72802734375,7532.86767578125,7446.98876953125,7493.48876953125,7493.48876953125,16268708849,0.4285480111499299,177.39328360693526,177.38934632732526,8660.7001953125,20.988948123809422,0.0,-12.115085645415775,8035.3270747298675,7821.678817390526,190.40725921899997,0.005224462249134673,7821.678817390526,1
7490.703125,8691.5400390625,7479.984375,8660.7001953125,8660.7001953125,28705065488,2.078194737321346,990.9597746270974,990.9552240633575,9244.97265625,56.0824653018135,0.9844582441823657,50.87998327283299,8118.710157474218,8666.19413198531,229.16551027424873,0.004344699598165127,8666.19413198531,1
8667.5771484375,10021.744140625,8662.6220703125,9244.97265625,9244.97265625,44496255609,1.7565230850399642,894.9597868619421,894.954929305808,9551.71484375,63.53540377225831,1.0,127.51845667124965,8268.878490644323,9380.102782874104,197.160708640177,0.005046409083123608,9380.102782874104,1
9241.70703125,9749.529296875,9112.5419921875,9551.71484375,9551.71484375,32593129501,1.3822983273834992,728.3405126788957,728.3354939522042,9256.1484375,66.87336069140497,1.0,190.6888622200037,8439.92333772508,9313.542787732878,141.96006772514238,0.006994960312432267,9313.542787732878,-1
9565.1015625,9805.1181640625,9256.1484375,9256.1484375,9256.1484375,30948255332,1.1345999522974661,579.6166703791914,579.6118069510021,9427.6875,61.33338406013285,0.8792623394031516,203.23370087759517,8548.753351028403,9387.183218924489,165.35474008858284,0.006011250412627294,9387.183218924489,1
9248.4404296875,9516.1806640625,9232.6484375,9427.6875,9427.6875,28426779937,0.8663806050537055,450.9915391555696,450.98658559616524,9205.7265625,65.70696751398143,0.9745797513326503,212.73616287405264,8665.944570891283,9328.83580843035,88.04892662228146,0.011229781626023375,9328.83580843035,-1
9422.462890625,9426.8740234375,9085.3701171875,9205.7265625,9205.7265625,27706531577,0.7446655126497167,378.56653295236447,378.5616960171774,9199.5849609375,64.64175675920919,0.9513646616068528,194.23646790047343,8737.915503105778,9249.252797355282,120.11535618452065,0.008256591331626754,9249.252797355282,1
9202.4580078125,9383.1611328125,9028.7177734375,9199.5849609375,9199.5849609375,26583653947,0.5739908252485144,291.65874201546376,291.653908307243,9261.1044921875,64.02953533736809,0.9380219731516135,172.4857296356817,8799.471430816675,9244.530041361819,98.05491599487848,0.010095410106164784,9244.530041361819,1
9193.9921875,9275.6572265625,9132.0478515625,9261.1044921875,9261.1044921875,24324691031,0.4766372680639585,243.83094305634495,243.82607702411315,9324.7177734375,66.78829677661963,0.9981461261019736,153.76235561960016,8861.022505666118,9291.506700806589,50.75995260501676,0.01931995586686601,9291.506700806589,1
9259.783203125,9377.486328125,9249.587890625,9324.7177734375,9324.7177734375,21242676385,0.41972221715106345,216.19914973905816,216.19425028270598,9235.3544921875,67.20096983435977,1.0,137.70114779188498,8922.84854136897,9296.213156379756,57.77715780082052,0.01701341196845078,9296.213156379756,-1
9324.787109375,9379.806640625,9141.251953125,9235.3544921875,9235.3544921875,21132220847,0.44398336472951894,226.50044289890775,226.49559039641554,9412.6123046875,63.547182966189325,0.9209342778583463,114.07403360302196,8964.516001478107,9307.994632135302,59.605306468374344,0.016500205316539895,9307.994632135302,1
9235.607421875,9505.0517578125,9191.4853515625,9412.6123046875,9412.6123046875,26170255634,0.4447226110085355,231.23199879615368,231.22705315766143,9342.52734375,65.00340945270763,0.9524461319736974,103.69846578093913,9024.262175239359,9325.314956502101,62.11437626540245,0.015844250694879675,9325.314956502101,-1
9413.0048828125,9457.41796875,9256.931640625,9342.52734375,9342.52734375,26198609048,0.42420998696508694,218.92745437844405,218.9225455644655,9360.8798828125,66.63590056196219,0.9877722451543691,86.15142716396528,9066.697531040778,9314.201634924564,50.715623441348164,0.01933651638434026,9314.201634924564,-1
9340.8642578125,9423.2373046875,9305.9091796875,9360.8798828125,9360.8798828125,23133895765,0.35109525975642564,181.55879158015068,181.5538731232573,9267.5615234375,78.36123775999692,1.0,70.4768124613656,9105.92184461034,9323.136187494685,94.836156958844,0.01043447516817104,9323.136187494685,-1
9352.3935546875,9368.4765625,9202.353515625,9267.5615234375,9267.5615234375,22700383839,0.3709233988362685,189.89786026528873,189.89299084036065,8804.880859375,76.66219862947253,0.9237373094180372,49.51027923090584,9127.473801787295,9267.848151032154,71.8657626676286,0.013723866510001697,9267.848151032154,1
9265.3681640625,9272.759765625,8775.5341796875,8804.880859375,8804.880859375,24333037836,0.8987372818009631,436.9088474703176,436.90422115019646,8813.58203125,52.74900748542742,0.0,2.64129097744555,9084.461409465657,8946.299593193839,164.38999714046102,0.006046314875685792,8946.299593193839,1
8809.46875,8891.818359375,8793.1630859375,8813.58203125,8813.58203125,17578630606,0.6443102853045428,313.63116538208214,313.62653449013214,9055.5263671875,39.4620428003126,0.0,-27.92943695971684,9048.344159036904,8932.354713964032,136.83068342444244,0.007255278542881137,8932.354713964032,1
8812.4892578125,9103.826171875,8806.162109375,9055.5263671875,9055.5263671875,20587919881,0.6340122771787975,317.0937508147481,317.0889927987673,8757.7880859375,37.48290930339922,0.0,-31.733472337909518,9049.301786790316,8914.4879957669,189.40902210268138,0.005251851981366369,8914.4879957669,-1
9056.91796875,9081.279296875,8700.6083984375,8757.7880859375,8757.7880859375,20265510765,0.7525193824351438,363.9409464984583,363.93634492214096,8815.662109375,37.44188141076277,0.0,-52.93020638618296,9010.433293343274,8764.251129077415,133.56529761559503,0.007431336442004852,8764.251129077415,1
8759.751953125,8853.7685546875,8685.427734375,8815.662109375,8815.662109375,20309769107,0.5799767353938211,282.40012738490077,282.3954954000219,8808.2626953125,33.64050319403752,0.0,-61.102194026537234,8984.463802147504,8811.825798815134,108.45337773142701,0.009136310095918337,8811.825798815134,-1
8812.033203125,8836.841796875,8761.6513671875,8808.2626953125,8808.2626953125,17545755405,0.4891848167980502,238.01095599738255,238.00632790035434,8708.0947265625,37.99920152524012,0.09746481969731233,-64.70846788471168,8960.97032123617,8784.496942837413,126.93510501474658,0.007816462884715918,8784.496942837413,-1
8811.9365234375,8826.943359375,8692.5517578125,8708.0947265625,8708.0947265625,19084739975,0.5025021783366541,241.70749657286524,241.70292110676746,8491.9921875,35.95754725404237,0.05181140431822284,-71.03678271046837,8927.25357527968,8588.557143542897,116.8436516700548,0.008485819862404261,8588.557143542897,-1
8705.7080078125,8730.873046875,8484.84375,8491.9921875,8491.9921875,21796856471,0.626056898765059,293.6318942511789,293.6274323311427,8550.7607421875,29.80907128049965,0.0,-85.97624559578624,8869.218723575723,8395.09502629398,132.182084365118,0.007508517416340363,8395.09502629398,-1
8491.166015625,8591.9970703125,8473.9736328125,8550.7607421875,8550.7607421875,16495389808,0.5119106447067842,241.78232796587054,241.7778351672623,8577.9755859375,29.63007132914008,0.0,-87.79226961938554,8826.757659390627,8484.19347370138,114.1692319000591,0.00868287461418319,8484.19347370138,-1
8549.470703125,8727.7890625,8500.9677734375,8577.9755859375,8577.9755859375,18668638897,0.43868195579692054,207.86675867836493,207.86225158034995,8309.2861328125,32.11316527325174,0.05095494579705668,-83.10116520336166,8793.586716263544,8455.770121699154,101.33288591809955,0.00977202969532525,8455.770121699154,-1
8573.98046875,8653.2802734375,8273.5732421875,8309.2861328125,8309.2861328125,21579470673,0.3132854078294719,143.80995588343285,143.805589962049,8206.1455078125,21.402152749864072,0.0,-93.27195076561509,8729.013305136737,8292.264546165658,115.87837792429198,0.008555902449705029,8292.264546165658,-1
8305.134765625,8408.5166015625,8099.96337890625,8206.1455078125,8206.1455078125,21083613816,0.2680900389784433,121.53886953028677,121.53455780174863,8027.26806640625,21.04158755076068,0.0,-101.44718655653732,8659.297598826839,8051.289770412836,181.1355798732239,0.005490415440497972,8051.289770412836,-1
8203.61328125,8237.240234375,8010.51171875,8027.26806640625,8027.26806640625,20764300437,0.24533144239276933,108.79803438370891,108.7938166421668,7642.75,18.58568003973204,0.0,-112.54521907113077,8575.026994504095,7921.938147233266,102.0705202354647,0.00970209520351211,7921.938147233266,-1
8023.64453125,8110.09814453125,7597.3818359375,7642.75,7642.75,22514243371,0.3679526383128637,155.3505318402922,155.34651613483584,7296.57763671875,16.34352840842658,0.0,-137.76041769878174,8450.723395236882,7462.113411019842,267.6968771896647,0.0037216658803746775,7462.113411019842,-1
7643.5693359375,7697.3828125,6936.70654296875,7296.57763671875,7296.57763671875,34242315785,0.8645126095195206,348.2941346757384,348.29030085850945,7397.796875,17.172392377375957,0.03585282146158521,-167.74104312405046,8296.837294101131,7104.272716633413,240.12893129505954,0.004147158927090094,7104.272716633413,-1
7296.16455078125,7442.2587890625,7151.41796875,7397.796875,7397.796875,21008924418,0.4081162636417411,166.7808202898359,166.7769332893099,7047.9169921875,20.37892139656087,0.18634345680999395,-170.20310922781715,8176.965238220981,7211.591034839771,136.36858292996303,0.007279684908083001,7211.591034839771,-1
7398.6337890625,7408.5771484375,7029.2890625,7047.9169921875,7047.9169921875,30433517289,0.47051579973227786,183.17875270328022,183.17504953901062,7146.1337890625,9.811847242981898,0.0,-183.68817464234564,8026.425472083183,7188.356309354922,153.74727286963517,0.006462149422448543,7188.356309354922,1
7039.97705078125,7319.85693359375,6617.1669921875,7146.1337890625,7146.1337890625,42685231262,0.4343809068792785,171.4721870793628,171.46843230935838,7218.37109375,14.937224839476855,0.18183251770177628,-174.3601872934164,7909.053247680426,7098.411941945503,227.60525234208524,0.004374352687678403,7098.411941945503,-1
7145.1591796875,7320.23046875,7098.572265625,7218.37109375,7218.37109375,21129505542,0.4641723772629754,185.08052395539698,185.0767312299795,7531.66357421875,15.465538508183954,0.20057544984846704,-152.48295730752102,7816.962293823036,7245.777947236055,64.33854799728593,0.015304900868650136,7245.777947236055,1
7220.880859375,7619.693359375,6974.17431640625,7531.66357421875,7531.66357421875,23991412764,0.5234342209050206,217.75815899957206,217.7542016618977,7463.10595703125,25.623442593940382,0.6047493600962939,-108.15582802892442,7778.922464542464,7434.334927744864,197.16492352698748,0.005046301748068008,7434.334927744864,-1
7536.8203125,7730.07275390625,7454.12158203125,7463.10595703125,7463.10595703125,19050116751,0.5157318212553329,212.60221434985579,212.59829303418928,7761.24365234375,25.93654709514726,0.7230379760639761,-76.20351031559608,7736.813596874303,7663.3422251106895,179.79532945504758,0.005531116334775877,7663.3422251106895,1
7466.72705078125,7781.1796875,7460.75634765625,7761.24365234375,7761.24365234375,19709695456,0.553048783854208,237.08544773724634,237.08136977205322,7569.6298828125,36.31004511015736,1.0,-30.10715665363915,7740.070937603563,7778.78675127024,195.6422522307682,0.005085377067520853,7778.78675127024,1
7764.05712890625,7836.10205078125,7515.849609375,7569.6298828125,7569.6298828125,17158194786,0.5486294298665677,229.38531091903224,229.3813336328426,7424.29248046875,32.490859216245326,0.8558699760241795,-8.748216341707916,7717.345463631421,7597.420997854246,159.47347694127575,0.006231559377042373,7597.420997854246,1
7571.6162109375,7571.6162109375,7291.341796875,7424.29248046875,7424.29248046875,18720708479,0.5387882950154922,220.94738437431943,220.94348345229218,7321.98828125,30.244409011134735,0.7710925048779861,-1.040689820863804,7678.271732543066,7366.740270282488,86.19854122495734,0.011468081758617622,7366.740270282488,-1
7424.0361328125,7474.81884765625,7233.3994140625,7321.98828125,7321.98828125,17082040706,0.5218042990764378,211.03704492404813,211.03319775538648,7320.1455078125,32.07197928492414,0.8400621111489582,0.4550041638941593,7630.767272370657,7329.705514573603,75.00041083472009,0.01315782360933185,7329.705514573603,1
7323.9755859375,7418.85888671875,7229.35693359375,7320.1455078125,7320.1455078125,14797485769,0.5121153362271079,207.06803446716685,207.06418826674735,7252.03466796875,33.296929885929316,0.8862898058452295,4.389011558653976,7589.351037096236,7284.5594748197545,68.93079758762225,0.014299851202855434,7284.5594748197545,-1
7320.125,7539.78466796875,7170.9228515625,7252.03466796875,7252.03466796875,21664240918,0.48245430106179166,193.2645070411604,193.26069662800046,7448.3076171875,34.748149329378066,0.9410565281228394,5.406002763640117,7544.375521212572,7349.977805034179,82.90037959956254,0.011918897206100532,7349.977805034179,1
7253.24169921875,7743.431640625,7232.6767578125,7448.3076171875,7448.3076171875,18816085231,0.47535632456646365,195.5759072525616,195.57199371233946,7546.99658203125,45.86854559458715,1.0,21.401386768817247,7531.566467342563,7413.648499036598,84.13034922200063,0.011746692092055524,7413.648499036598,-1
7450.5615234375,7546.99658203125,7392.17529296875,7546.99658203125,7546.99658203125,18104466307,0.4710002049741841,196.35193805758308,196.34797266353507,7556.23779296875,55.94618246779476,1.0,39.67007274246282,7533.6238159677205,7579.8387261433945,167.90777802056246,0.005920390474133537,7579.8387261433945,1
7547.265625,7589.95166015625,7525.71142578125,7556.23779296875,7556.23779296875,15453520564,0.4358207769057051,181.91349317340064,181.9095229237737,7564.34521484375,53.934008336794676,0.9563844559329889,52.60718283420914,7536.639012901191,7578.723137048895,128.89288031503816,0.007698651362373604,7578.723137048895,1
7551.3388671875,7634.6064453125,7476.09130859375,7564.34521484375,7564.34521484375,15409908086,0.40377036712963454,168.72011516034627,168.71614065086214,7400.8994140625,65.44378400999715,1.0,61.33212158415256,7540.333173160198,7529.115228035083,145.83005016201463,0.006810594962656377,7529.115228035083,-1
7561.79541015625,7618.091796875,7365.9853515625,7400.8994140625,7400.8994140625,17872021272,0.39886849099383037,163.07100203593154,163.06711340524816,7278.11962890625,57.33269135744172,0.8377075351262349,55.87166303220596,7521.7420052805055,7343.512307171247,77.57082731555485,0.012727370121531452,7343.512307171247,-1
7397.13427734375,7424.02294921875,7246.0439453125,7278.11962890625,7278.11962890625,18249031195,0.3767286035894758,151.4664882392558,151.46266412035766,7217.42724609375,51.67106995728538,0.6541286798922776,44.27418582075694,7489.259021763939,7292.445051568552,83.4950008827096,0.011835019700019107,7292.445051568552,1
7277.19775390625,7324.15625,7195.52734375,7217.42724609375,7217.42724609375,16350490689,0.35335450669902385,140.88608619179422,140.88229396229963,7243.13427734375,39.76517453192669,0.35002770420478474,33.29946627153953,7453.014785007915,7200.119786653189,64.38818373238543,0.015293283020257993,7200.119786653189,-1
7216.73876953125,7266.6396484375,7164.7412109375,7243.13427734375,7243.13427734375,18927080224,0.33461850974853885,133.8925314034177,133.88872566676037,7269.6845703125,42.62968908387361,0.35186079506068346,28.72830463508393,7425.03071731936,7229.365707470008,49.27455393600985,0.019890778171255657,7229.365707470008,-1
7244.662109375,7293.560546875,7227.12255859375,7269.6845703125,7269.6845703125,17125736940,0.21564033501006913,86.6067107095123,86.60289102262004,7124.673828125,29.86560308610099,0.0,28.39873426275949,7404.317897718445,7180.608980567366,71.02087271477153,0.013884863683343001,7180.608980567366,-1
7268.90283203125,7308.83642578125,7097.208984375,7124.673828125,7124.673828125,17137029730,0.25369930942602853,99.85794305374156,99.8541995593755,7152.3017578125,31.05105342393972,0.033319588215442474,19.731636819353128,7367.032021772653,7197.721655382809,71.89593692515209,0.013718185706657116,7197.721655382809,1
7124.23974609375,7181.07568359375,6924.3759765625,7152.3017578125,7152.3017578125,16881129804,0.21705316430273855,85.7664937009672,85.76273569014757,6932.48046875,37.12631230092754,0.20407758424630074,17.265506834249976,7338.401319911299,7130.61383210447,112.44942008376432,0.008814500763967408,7130.61383210447,-1
7153.6630859375,7171.1689453125,6903.6826171875,6932.48046875,6932.48046875,20213265950,0.3049850014350069,116.80304613290127,116.79940362207117,6640.51513671875,33.409659812673596,0.09961320771721167,2.9843190915554203,7284.278539756459,6820.278635573439,127.0298649228286,0.007810677614967109,6820.278635573439,-1
6931.3154296875,6964.0751953125,6587.97412109375,6640.51513671875,6640.51513671875,22363804217,0.4482936413136622,164.4416242304219,164.43813512599445,7276.802734375,26.788928588938404,0.0,-22.56454064537749,7198.443419351432,6990.454311106581,127.68564714938556,0.007770874391602847,6990.454311106581,1
6647.6982421875,7324.98486328125,6540.04931640625,7276.802734375,7276.802734375,31836522778,1.5728315465619822,631.0718993912492,631.0680759642833,7202.84423828125,50.60939085422362,0.6162346749409413,5.453917104707443,7208.891328021242,7229.419455332019,131.98468865408748,0.007519662677867717,7229.419455332019,-1
7277.5908203125,7346.6025390625,7041.3818359375,7202.84423828125,7202.84423828125,25904604416,0.9978448456302432,396.76761559118313,396.7638310239913,7218.81640625,43.57386775162006,0.43422589425951913,20.239880811653904,7208.085049389243,7234.045706578139,117.61281701938087,0.008430792094218653,7234.045706578139,1
7208.63671875,7257.921875,7086.1240234375,7218.81640625,7218.81640625,22633815180,0.6304258361662408,251.34943172651356,251.34563876711627,7191.15869140625,41.019428178060146,0.368142615826966,31.649903061770488,7209.515896970677,7244.853831043508,59.15742821776315,0.01662305104500332,7244.853831043508,1
7220.59375,7223.22607421875,7112.73583984375,7191.15869140625,7191.15869140625,19312552168,0.37424551823269314,148.6705455744136,148.66676714712048,7511.5888671875,40.109388013406154,0.3445999028937231,37.489324664154196,7207.068269562087,7273.8578894042375,102.68471932004161,0.009644622723174082,7273.8578894042375,1
7191.1884765625,7518.033203125,7167.17919921875,7511.5888671875,7511.5888671875,23134537956,0.7348814475741967,304.8435831916331,304.8396364017467,7355.62841796875,48.77760362113077,0.71990720982377,61.65979980010897,7247.671015912142,7401.148619151578,107.63946915714918,0.009204757789763127,7401.148619151578,-1
7508.90234375,7656.17626953125,7326.1923828125,7355.62841796875,7355.62841796875,27831788041,0.512720654606269,208.31758895926214,208.31372411517214,7322.5322265625,48.94739244193373,0.8905368523138248,65.5100960045661,7262.065336186357,7354.037730237585,105.26051075881455,0.009410833741141676,7354.037730237585,-1
7354.39306640625,7535.716796875,7269.52880859375,7322.5322265625,7322.5322265625,22991622105,0.4074275956818137,164.80551369565183,164.80166624118647,7275.15576171875,51.07758973043019,1.0,64.11385797285439,7270.12758823651,7350.477813520485,68.3815248767304,0.014413058833409789,7350.477813520485,1
7325.755859375,7357.02001953125,7220.9912109375,7275.15576171875,7275.15576171875,21559505149,0.3829584544835988,153.90793003425233,153.90410747264923,7238.966796875,51.40978555347808,1.0,58.44492488828723,7270.798011367476,7248.275663376135,88.72786805327686,0.011144809541292561,7248.275663376135,-1
7274.79931640625,7388.302734375,7200.38671875,7238.966796875,7238.966796875,22787010034,0.3567315940110247,142.65675034795413,142.65294680100305,7290.08837890625,49.89874452704382,0.9386276022556588,50.975876468157196,7266.553849435146,7284.182644017664,70.26198171680245,0.01403272791337791,7284.182644017664,1
7238.14111328125,7363.529296875,7189.93408203125,7290.08837890625,7290.08837890625,22777360996,0.3385102071379624,136.32748953134205,136.3236591237428,7317.990234375,50.48989321929261,0.9626376800973927,48.2258612843018,7269.691786697959,7262.2125100854155,78.6205134864052,0.012559577377892005,7262.2125100854155,-1
7289.03125,7399.041015625,7286.9052734375,7317.990234375,7317.990234375,21365673026,0.2675800727666703,108.17851210666186,108.17466703868104,7422.65283203125,54.918075958927425,1.0,46.98605985353879,7276.131579721565,7312.96330830646,76.70009068211886,0.012869997849695307,7312.96330830646,-1
7317.6474609375,7513.9482421875,7279.865234375,7422.65283203125,7422.65283203125,22445257702,0.32792679637165956,134.46757551250585,134.46367545199428,7292.9951171875,56.61846254109352,1.0,51.54942408979551,7295.667746696189,7387.935874692207,93.73397315804235,0.0105558752226271,7387.935874692207,-1
7420.27294921875,7454.82421875,7276.30810546875,7292.9951171875,7292.9951171875,22874131672,0.3764504618575651,151.66403449630934,151.66020256143202,7193.59912109375,59.23337156737737,1.0,44.439614552619176,7295.311396095031,7342.358022652039,83.55799694477669,0.011826202560747531,7342.358022652039,1
7294.43896484375,7335.2900390625,7169.77783203125,7193.59912109375,7193.59912109375,21167946112,0.35344382440018546,140.45644165256363,140.45266194300302,7200.17431640625,65.71557800099893,1.0,32.215939128510456,7281.749759428194,7208.422809495793,102.91598884075647,0.0096231581988064,7208.422809495793,1
7194.89208984375,7254.33056640625,7174.9443359375,7200.17431640625,7200.17431640625,18565664997,0.2661882005248776,105.88331264357521,105.87952947923122,6985.47021484375,46.609228705671065,0.2538386497723536,24.117184128549752,7270.873033691935,7188.218815503276,77.57498722811258,0.012726696309817787,7188.218815503276,-1
7202.55126953125,7212.1552734375,6935.27001953125,6985.47021484375,6985.47021484375,20802083465,0.4825221253998094,186.18680667269064,186.18313631962928,7344.88427734375,41.44668989654149,0.05222572681774662,4.851903738300649,7232.819324512177,7224.483061088421,100.17053432333562,0.009884300865744699,7224.483061088421,1
6984.4287109375,7413.71533203125,6914.99609375,7344.88427734375,7344.88427734375,28111481032,0.9886625628326452,400.87462652872136,400.87076732989044,7410.65673828125,53.905102147309314,0.5387648119688144,16.225400913084314,7247.761318223054,7321.203058303651,97.68878966286356,0.010132863149058343,7321.203058303651,-1
7345.37548828125,7427.3857421875,7309.51416015625,7410.65673828125,7410.65673828125,18444271275,0.3688702326379109,151.00844228285905,151.00454852541543,7411.3173828125,56.64236674247832,0.6261381560017106,27.429970796018125,7269.480707564147,7373.7656944122755,77.47978283024102,0.012742135158083858,7373.7656944122755,-1
7410.45166015625,7544.4970703125,7400.53564453125,7411.3173828125,7411.3173828125,19725074095,0.32853492293560727,134.51116152912346,134.50726742455936,7769.21923828125,46.23743466318008,0.19740273003107542,33.72349579522127,7288.392264263928,7714.1624026961335,173.09699578062202,0.005743924503212511,7714.1624026961335,1
7410.4521484375,7781.8671875,7409.29296875,7769.21923828125,7769.21923828125,23276261598,0.8008718165752735,343.5840253018414,343.5799431460605,8163.6923828125,63.477020931025876,0.9077602129797656,59.330392856980204,7352.5025274662385,7973.9226224682025,193.95798224845404,0.005129310369685721,7973.9226224682025,1
7768.68212890625,8178.2158203125,7768.2275390625,8163.6923828125,8163.6923828125,28767291327,0.8282162449719191,373.34248532353377,373.33819590100256,8079.86279296875,72.18475603537,1.0,97.89884977213288,7460.66117484574,8119.676362119231,118.7368595184915,0.008351647137075325,8119.676362119231,-1
8161.935546875,8396.73828125,7956.7744140625,8079.86279296875,8079.86279296875,31672559265,0.44099006254690093,196.82602733296744,196.82178195674715,7879.0712890625,70.8229515918558,0.955696482746715,111.82224466645778,7543.221390595474,8045.038611947808,198.7237271703835,0.005006916374772558,8045.038611947808,-1
8082.2958984375,8082.2958984375,7842.40380859375,7879.0712890625,7879.0712890625,24045990466,0.5712913696041182,248.61973314625402,248.6155932712668,8166.55419921875,65.2633887965976,0.774827498662016,101.8496031466203,7588.001377057744,8099.107380508973,131.79047468957313,0.007530660631628281,8099.107380508973,1
7878.3076171875,8166.55419921875,7726.77490234375,8166.55419921875,8166.55419921875,28714583844,0.6150209062535836,277.4044184216109,277.40012749540483,8037.53759765625,68.78229347557216,0.8893078522106559,108.35056785280109,7665.141753345879,8099.173078571362,112.08454035798314,0.008842941721603818,8099.173078571362,-1
8162.19091796875,8218.359375,8029.64208984375,8037.53759765625,8037.53759765625,25521165085,0.5043272322572032,223.90501005114675,223.90078691371673,8192.494140625,64.77911553948681,0.759072660510404,98.00909980213856,7714.7945325872615,8169.277962021049,165.5474196189221,0.0060042959674073875,8169.277962021049,1
8033.26171875,8200.0634765625,8009.05908203125,8192.494140625,8192.494140625,22903438381,0.458339444666385,207.41851485043253,207.41421029468802,8144.1943359375,65.49205693514057,0.7822667480119976,95.55235814260145,7778.4878136589605,8201.657069334791,146.25197985580778,0.00679108016733779,8201.657069334791,1
8189.77197265625,8197.7880859375,8079.70068359375,8144.1943359375,8144.1943359375,22482910688,0.4205454710102583,189.19827220737352,189.19399302963802,8827.7646484375,67.70915576201577,0.8543955155428393,84.97726827385925,7827.248683296099,8402.891023885817,170.54628043907223,0.005829330705629424,8402.891023885817,1
8140.93310546875,8879.51171875,8140.93310546875,8827.7646484375,8827.7646484375,44841784107,1.110640147659414,541.1412045867874,541.1365662429116,8807.0107421875,77.35052003867091,1.0,116.38067942488982,7960.650811981619,8837.03790798739,124.8546703367667,0.00794567255489337,8837.03790798739,1
8825.34375,8890.1171875,8657.1875,8807.0107421875,8807.0107421875,40102834650,0.5394674642514452,262.4273917706114,262.4227643313934,8723.7861328125,76.76608701692263,0.9837222653005337,127.23560173156613,8073.498802675736,8858.806293027072,89.62594702069237,0.011034367450766311,8858.806293027072,1
8812.4814453125,8846.4609375,8612.095703125,8723.7861328125,8723.7861328125,31313981931,0.6018305124880411,289.9809722303007,289.9763885195198,8929.0380859375,80.28268836179538,1.0,120.36536635281163,8160.203780027305,8873.601228719763,189.01415162093645,0.005262765912272275,8873.601228719763,1
8725.2099609375,8958.1220703125,8677.31640625,8929.0380859375,8929.0380859375,36372139320,0.5930513464139082,292.4764825435259,292.47179098787274,8942.80859375,79.16351376642092,0.9671268540019727,120.88105788884965,8262.71502081533,8970.88459028277,128.31204032722098,0.007733231936249124,8970.88459028277,1
8927.2119140625,9012.1982421875,8827.33203125,8942.80859375,8942.80859375,32337772627,0.5766109097427669,284.8115133021729,284.8068145111274,8706.2451171875,78.7567778301376,0.9551799335917462,113.50366103651027,8353.394163873287,9020.105434411553,178.27782206620563,0.005577934785657477,9020.105434411553,1
8941.4453125,9164.3623046875,8620.080078125,8706.2451171875,8706.2451171875,34217320471,0.5850419582756777,281.3294552423522,281.32488074809044,8657.642578125,72.32721240457938,0.5266194579900878,85.33133677052734,8400.440957648516,8735.076252618457,137.96248514708176,0.007196186790568491,8735.076252618457,1
8704.6318359375,8745.5908203125,8560.4736328125,8657.642578125,8657.642578125,26422375678,0.588504331205892,281.4136676150911,281.4091186579035,8745.89453125,67.14714081910492,0.15274061706671152,57.40273519991939,8434.734507045381,8684.087998435909,103.64819113666731,0.009555826900954559,8684.087998435909,1
8658.9912109375,8755.7060546875,8544.5205078125,8745.89453125,8745.89453125,24097418512,0.5585425538017823,269.8164880226004,269.81189269547394,8680.8759765625,62.74318770891304,0.0,39.693859266693494,8476.222510272664,8599.50902516582,93.4384608142507,0.010588906165750435,8599.50902516582,-1
8744.2109375,8792.994140625,8636.7470703125,8680.8759765625,8680.8759765625,22600204051,0.5371714584356957,257.56849222019173,257.56393105555526,8406.515625,63.26414801145811,0.029702117115829,19.447001837691346,8503.50963911131,8591.733744483457,118.1871468804789,0.00839016644137645,8591.733744483457,-1
8680.650390625,8687.7470703125,8333.6376953125,8406.515625,8406.515625,25770680779,0.5513595855842245,256.0128422495204,256.0084252411584,8445.4345703125,61.27439867772349,0.0,-14.73326756808467,8490.577103896469,8416.723897678765,120.33272961543247,0.008241799250453924,8416.723897678765,1
