time,open,high,low,close,tick_volume,spread,real_volume,target_close,target_open_d2,SMA_9,RSI,macd_histogram,mean_predictions,std_predictions,confidence ,predicted_close,signal_ml
2021-05-13,54421.31,54816.77,45319.61,49223.6,276156,341,0,49257.17,44656.4,55320.316666666666,47.57746533121144,-463.3448674472204,49477.29702738094,1285.535612798228,0.0007772812427826929,49477.29702738094,1
2021-05-14,49084.99,51598.96,48377.91,49257.17,226675,401,0,44842.94,44434.45,54478.22555555556,42.25241070739798,-688.9611766209275,46127.11439238093,646.2709262821777,0.0015449481189335084,46127.11439238093,-1
2021-05-17,44656.4,46634.28,42051.83,44842.94,296576,401,0,43282.7,43395.0,53370.54,32.013825982143075,-1073.0787877758848,43642.19627628385,1327.9757297920607,0.0007524591891203805,43642.19627628385,-1
2021-05-18,44434.45,45833.99,42375.42,43282.7,304397,333,0,38391.41,38696.63,51863.752222222225,31.08330311341747,-1351.825126453355,39988.45150320512,790.8082768352429,0.0012629319865117767,39988.45150320512,-1
2021-05-19,43395.0,43593.48,28469.43,38391.41,331985,400,0,40033.87,39957.55,49912.14333333333,27.78971466146301,-1759.4131953932997,39167.15974968863,929.8149619627771,0.0010743273806980227,39167.15974968863,1
2021-05-20,38696.63,42539.02,34862.71,40033.87,334045,350,0,35286.38,33851.4,47967.87666666667,22.744608602135116,-1805.4116051678054,35869.56546999999,910.0183898887703,0.0010976726826799773,35869.56546999999,-1
2021-05-21,39957.55,42311.31,35248.0,35286.38,299758,438,0,38991.13,39188.39,45746.57777777778,19.550354451592654,-2026.038091750349,38303.48386282051,707.9475949001247,0.0014105414944540129,38303.48386282051,1
2021-05-24,33851.4,39932.58,33631.42,38991.13,336779,401,0,37655.01,37602.94,43755.37,28.658665555870897,-1800.532507310801,37556.67500678206,855.1592389572344,0.001168007018434979,37556.67500678206,-1
2021-05-25,39188.39,39856.68,36486.0,37655.01,326373,350,0,38711.22,38775.58,41884.91222222222,23.620740282907008,-1624.8141283498358,38513.20977709475,758.879375716162,0.0013159983438917947,38513.20977709475,1
2021-05-26,37602.94,40920.51,37436.23,38711.22,303097,401,0,38458.26,38196.12,40716.869999999995,26.402552650887657,-1333.1366612848433,38506.050274126974,750.6896728650249,0.0013303362226443176,38506.050274126974,-1
2021-05-27,38775.58,40434.01,37185.54,38458.26,313426,401,0,35275.42,36008.62,39516.99111111111,22.918430195494366,-1064.5781819180988,35785.70863054111,785.6407951995761,0.0012712282481437962,35785.70863054111,-1
2021-05-28,38196.12,39189.41,35114.65,35275.42,345853,401,0,36648.26,36747.68,38453.93333333333,22.329599891989076,-1009.1402232591172,36910.723153924395,764.4436528255709,0.0013064318925483072,36910.723153924395,1
2021-05-31,36008.62,37487.99,34168.48,36648.26,278476,401,0,36324.76,36246.86,37716.77333333333,21.76446490577817,-797.1553381512258,36495.003346424404,686.5323210143747,0.0014544770761098405,36495.003346424404,-1
2021-06-01,36747.68,37912.26,35660.01,36324.76,297791,251,0,37758.26,37754.33,37487.14555555556,23.116928323826386,-604.6020479057261,37586.98737578948,465.8658466873903,0.0021419429309199227,37586.98737578948,1
2021-06-02,36246.86,38238.01,35899.29,37758.26,240837,201,0,38668.26,38903.22,37234.3,30.860476762820525,-320.8164208280796,38467.79662784197,643.9541864584877,0.0015504977268092587,38467.79662784197,1
2021-06-03,37754.33,39489.26,37172.52,38668.26,243406,401,0,36984.01,35819.51,37610.06444444445,32.826063474526606,-27.40198548404078,37100.97265766457,997.1464233252395,0.0010018570188014956,37100.97265766457,-1
2021-06-04,38903.22,39290.99,35543.33,36984.01,253181,406,0,34468.82,34563.82,37387.05111111111,36.01536739571044,91.16981110405504,35323.660604070996,889.5309474685627,0.001122925601679106,35323.660604070996,-1
2021-06-07,35819.51,36811.93,34002.0,34468.82,229576,420,0,33642.75,33566.46,37033.03,34.83158597616803,40.70145546305139,33529.549229949,677.3011189307924,0.001474271488120648,33529.549229949,-1
2021-06-08,34563.82,34568.82,30986.17,33642.75,313558,411,0,36399.86,36396.92,36469.86666666667,40.49818754307036,-5.369432687852168,35505.13551291739,839.4020765814988,0.0011899066266800496,35505.13551291739,1
2021-06-09,33566.46,36988.55,32421.25,36399.86,319689,571,0,36419.71,36373.63,36241.15555555556,43.039049788854314,182.41345333772642,36431.745107868235,900.1925564135411,0.0011096407675399373,36431.745107868235,1
2021-06-10,36396.92,38454.12,35799.0,36419.71,301759,547,0,37230.25,39078.83,36368.298888888894,52.65104076267861,331.8261697145508,37169.424905894375,614.696250259071,0.001624177505676253,37169.424905894375,1
2021-06-11,36373.63,37697.13,35899.97,37230.25,271417,505,0,39815.51,40204.38,36432.96444444445,45.23596692383197,499.06043526564736,39414.71672857615,866.9956587217221,0.0011520794948130014,39414.71672857615,1
2021-06-14,39078.83,41066.05,38680.08,39815.51,302820,551,0,39956.01,39910.02,36820.82555555555,55.47513142342773,780.8192306856536,39655.760342414585,957.5998533148387,0.0010431881421032975,39655.760342414585,-1
2021-06-15,40204.38,41320.55,39490.53,39956.01,309233,523,0,38523.81,38502.82,37065.02,53.30807609699162,961.7910043133038,38403.257649714644,1024.9558137970744,0.0009747008463249391,38403.257649714644,-1
2021-06-16,39910.02,40505.38,38266.19,38523.81,270714,801,0,37743.59,37654.59,37048.97,50.163927046837365,967.5464297001618,38118.36467050802,646.6019275110636,0.0015441584675995516,38118.36467050802,-1
2021-06-17,38502.82,39564.55,37348.09,37743.59,223473,825,0,35422.95,35708.48,37133.36777777778,57.01542206454084,902.5805400333093,35957.29656105747,862.1589893465421,0.0011585351161748937,35957.29656105747,-1
2021-06-18,37654.59,38203.36,35120.62,35422.95,163054,818,0,32578.81,32345.59,37239.382222222215,46.69528767457277,696.3303501557075,33213.914602152,1052.4069837523482,0.0009493007122830088,33213.914602152,-1
2021-06-21,35708.48,35824.81,31661.95,32578.81,231982,806,0,32865.24,32738.24,37121.166666666664,41.106257659855636,377.3422490737157,33262.073344682765,566.2660579877291,0.0017628412381084707,33262.073344682765,1
2021-06-22,32345.59,33307.92,28796.0,32865.24,272277,783,0,33050.3,33213.33,36728.43111111111,37.713635724473185,203.33971721019088,33154.308401230366,612.9110373063885,0.0016289005071282398,33154.308401230366,1
2021-06-23,32738.24,34830.36,31704.25,33050.3,248547,421,0,34858.76,34757.72,36354.05222222223,35.36033430167413,122.40018261329442,34362.857006466926,750.806306027769,0.0013301298379413482,34362.857006466926,1
2021-06-24,33213.33,35263.04,32313.99,34858.76,222247,533,0,32175.62,32666.75,36090.55333333333,44.497498144904085,207.356336589477,32990.70693067671,800.2186243427818,0.0012480987955319602,32990.70693067671,-1
2021-06-25,34757.72,35494.37,31446.94,32175.62,236725,806,0,34696.08,34605.08,35241.676666666666,44.11384821675166,104.7231264164875,34138.064292153744,817.4209498766023,0.0012218651051769574,34138.064292153744,1
2021-06-28,32666.75,35297.03,32370.88,34696.08,198367,804,0,36141.27,36196.97,34657.240000000005,52.48731817922066,221.73564972849545,34910.49299320213,1174.1972179849272,0.0008509210068712278,34910.49299320213,1
2021-06-29,34605.08,36634.33,34088.6,36141.27,212785,801,0,34563.63,34652.15,34392.513333333336,49.349036279666436,401.15727394640817,34449.57819578313,1191.0900276377065,0.0008388628180890333,34449.57819578313,-1
2021-06-30,36196.97,36315.27,34028.84,34563.63,207884,807,0,33392.26,33451.84,34039.18444444444,45.667389359790995,416.46586823422604,33504.745855399255,469.70446263952044,0.002124475290487802,33504.745855399255,-1
2021-07-01,34652.15,35216.15,32682.4,33392.26,213789,578,0,33085.51,35537.43,33813.55222222222,41.189474539627035,353.08708527387853,33366.929502920895,370.8298160253881,0.002689402401048229,33366.929502920895,-1
2021-07-02,33451.84,33974.88,32696.0,33085.51,249049,650,0,33841.65,33911.46,33869.852222222224,32.745536401021425,298.0842708139662,33710.379327108654,430.2540071354473,0.00231881903345636,33710.379327108654,1
2021-07-05,35537.43,35943.33,33078.13,33841.65,176823,650,0,33942.01,33836.64,33978.34222222222,34.80363697096706,318.36645190821037,33864.695072780196,429.4246828336606,0.0023232868371223362,33864.695072780196,1
2021-07-06,33911.46,35117.72,33521.33,33942.01,174981,515,0,34546.76,34473.0,34077.421111111114,37.80528052805281,342.19661513423944,33985.93902445907,516.1881801619126,0.0019335322003819517,33985.93902445907,1
2021-07-07,33836.64,35067.01,33600.06,34546.76,153278,650,0,32790.26,32836.95,34042.75444444444,41.411233317911964,398.4104244386813,33264.48336716539,546.4986167434673,0.001826488632880974,33264.48336716539,-1
2021-07-08,34473.0,34544.51,32062.8,32790.26,183679,650,0,33512.53,33796.26,34111.04777777778,42.705771071111734,320.37733832004415,33421.243683794746,459.0791389387361,0.002173539105265017,33421.243683794746,1
2021-07-09,32836.95,33689.51,32248.07,33512.53,169823,525,0,32839.0,32799.33,33979.542222222226,52.931705319846365,319.75062804428626,33074.14984680077,466.66660026610066,0.0021382754283307886,33074.14984680077,-1
2021-07-12,33796.26,34679.38,32639.6,32839.0,114038,801,0,32512.14,32578.44,33612.62333333334,49.91956654213377,277.86811620747585,32883.25733575125,487.38817201717137,0.0020475516347370523,32883.25733575125,1
2021-07-13,32799.33,33337.11,32182.3,32512.14,101045,803,0,32798.83,32813.33,33384.68,48.364595324254765,233.8131695598397,32919.56822690676,731.2208750341864,0.001365708127282374,32919.56822690676,1
2021-07-14,32578.44,33095.34,31574.86,32798.83,111919,815,0,31726.04,31723.56,33318.74333333333,43.10213539695881,229.3284360868081,32275.705266668665,634.771430131921,0.0015728923204248145,32275.705266668665,-1
2021-07-15,32813.33,33181.55,31118.92,31726.04,111720,820,0,31852.88,31606.61,33167.69111111111,48.312552078250626,162.5991192674751,31943.746063354978,498.7298795963219,0.0020010810656504925,31943.746063354978,1
2021-07-16,31723.56,32253.57,31014.27,31852.88,135365,650,0,30760.66,30790.66,32946.71666666667,36.99083428504493,136.54115229963622,30869.13733683151,601.7174206242162,0.001659152308828788,30869.13733683151,-1
2021-07-19,31606.61,31919.51,30400.08,30760.66,125293,822,0,29847.76,29878.32,32593.233333333337,24.559065922375183,59.23243501184629,30114.638407276063,625.1377567899992,0.0015970926352160404,30114.638407276063,-1
2021-07-20,30790.66,31053.93,29266.91,29847.76,126258,804,0,31838.21,31705.21,32071.12222222222,26.206436548243843,-34.83782820272927,31193.111999465546,566.1492479366711,0.0017632043128648594,31193.111999465546,1
2021-07-21,29878.32,32810.42,29484.17,31838.21,133196,814,0,32243.97,32252.32,31965.338888888888,42.75774649200068,50.88183166479348,32266.61864082416,645.2828247934175,0.0015473101893426415,32266.61864082416,1
2021-07-22,31705.21,32599.4,31622.17,32243.97,137917,828,0,32487.49,34455.38,31824.387777777778,46.11407768335233,143.5495823333663,32327.729708392857,1023.3540260389935,0.0009762249911457208,32327.729708392857,1
2021-07-23,32252.32,32930.36,31983.78,32487.49,92064,650,0,37585.3,37358.8,31785.331111111114,43.43624702387877,225.03350877988896,36112.5367345833,762.1003182365289,0.0013104436941016216,36112.5367345833,1
2021-07-26,34455.38,40555.65,34444.46,37585.3,172537,801,0,37989.26,38026.91,32349.015555555558,61.896154155094166,604.5126592079209,38186.235738391784,792.8969235244103,0.0012596093653576836,38186.235738391784,1
2021-07-27,37358.8,38788.75,36389.26,37989.26,174072,801,0,40066.14,39975.21,32925.73,61.38987963287696,849.9481708345029,40160.14841736426,1278.7726241789824,0.0007813888038443813,40160.14841736426,1
2021-07-28,38026.91,40942.03,37944.34,40066.14,198451,809,0,39710.94,39688.44,33852.407777777786,73.57326884596642,1103.326233780406,40201.34766547257,1156.8997422315283,0.0008636326302938624,40201.34766547257,1
2021-07-29,39975.21,40643.01,39241.04,39710.94,149815,801,0,40989.45,41081.78,34725.525555555556,70.5716605123923,1190.6756697890594,40431.79222059821,868.8387116739382,0.001149638417535564,40431.79222059821,1
2021-07-30,39688.44,41637.36,38302.23,40989.45,119076,650,0,38831.31,38927.77,35862.05777777777,76.00589391840279,1270.928342023963,39533.74338498044,1074.3666943125374,0.0009299153537940674,39533.74338498044,-1
2021-08-02,41081.78,41301.18,38660.61,38831.31,145755,817,0,38095.41,38061.91,36860.23,68.05304865192865,1120.310245390007,38461.92105008595,803.1375754196982,0.001243568302946267,38461.92105008595,-1
2021-08-03,38927.77,39775.68,37566.0,38095.41,133513,807,0,39691.41,39800.43,37555.474444444444,64.75298146943214,921.0930935725921,39283.93837740856,833.3095340001364,0.001198595915841274,39283.93837740856,1
2021-08-04,38061.91,39860.01,37416.05,39691.41,127423,803,0,40897.19,40932.69,38382.96777777778,71.55822018838278,848.5753405535363,40520.74087881834,828.7092967983755,0.001205241406669457,40520.74087881834,1
2021-08-05,39800.43,41391.4,37211.7,40897.19,144850,801,0,42678.53,43934.8,39317.37888888889,73.12764313254776,832.4348129439984,42691.88069880508,980.2209870789078,0.0010191384134342635,42691.88069880508,1
2021-08-06,40932.69,43382.84,39832.96,42678.53,168665,500,0,45468.1,45573.35,39883.293333333335,79.43825137151936,887.310158405006,44870.98173353834,1005.2942619116967,0.0009937451080166758,44870.98173353834,1
2021-08-09,43934.8,46496.86,42768.91,45468.1,163692,801,0,45617.31,45650.92,40714.275555555556,85.31006626935797,1046.1407448697403,45914.234253969975,745.7968188589397,0.0013390523027775338,45914.234253969975,1
2021-08-10,45573.35,46723.73,44641.81,45617.31,169017,860,0,46326.76,46088.6,41331.07222222222,83.97619439795088,1090.9163274426692,45983.12684596828,582.7675125659474,0.0017130107079863087,45983.12684596828,1
2021-08-11,45650.92,46782.09,45230.48,46326.76,150196,806,0,44407.18,44251.68,42066.16333333333,84.21263605209982,1095.1240221594876,45088.47830399885,635.8165845518121,0.0015703108622772354,45088.47830399885,-1
2021-08-12,46088.6,46381.39,43773.0,44407.18,158315,801,0,47564.91,46786.29,42445.91111111111,76.77699885835365,903.409414514872,47174.17769438957,578.1070151515661,0.001726796557175665,47174.17769438957,1
2021-08-13,44251.68,47899.25,43874.98,47564.91,143208,650,0,46029.26,46105.22,43416.311111111114,74.55945071306404,920.9075098034009,46331.46043190839,673.0336076458083,0.0014836055482347415,46331.46043190839,-1
2021-08-16,46786.29,48064.49,45655.72,46029.26,172181,809,0,44993.79,44962.79,44297.850000000006,68.74218492848598,766.9993135937661,45165.447136116316,517.4765417483472,0.0019287275690967897,45165.447136116316,-1
2021-08-17,46105.22,47174.26,44514.61,44993.79,181158,819,0,44567.7,44703.11,44887.003333333334,62.073117128824514,543.8972690359255,45208.87871428314,542.4814995557559,0.0018399890351693741,45208.87871428314,1
2021-08-18,44962.79,46033.51,44195.03,44567.7,191083,801,0,46579.96,46551.46,45294.83777777778,61.858239063365225,326.7707947573881,46699.65144151155,654.8521054520667,0.0015247339936657193,46699.65144151155,1
2021-08-19,44703.11,46889.76,43929.13,46579.96,210769,802,0,48701.26,48302.58,45728.329999999994,63.17760040580478,279.6368445596604,48028.04147742064,628.1071189483598,0.0015895544174919516,48028.04147742064,1
2021-08-20,46551.46,49122.51,46326.74,48701.26,174252,650,0,49481.99,49596.7,46087.57,73.30530386067183,347.8430838370641,49231.90148888526,481.1580789186295,0.0020740085953610313,49231.90148888526,1
2021-08-23,48302.58,50515.34,48246.28,49481.99,181334,825,0,48328.76,48295.27,46516.97888888889,76.82962805181485,398.4219852647584,48595.83220174242,935.3874578411069,0.0010679339963667982,48595.83220174242,-1
2021-08-24,49596.7,49883.26,47712.44,48328.76,175459,801,0,48718.76,48730.79,46739.42333333333,70.78545476597397,310.9720898223168,48548.62535623015,702.5234408518603,0.0014214167459568247,48548.62535623015,1
2021-08-25,48295.27,49167.06,47111.38,48718.76,176577,815,0,47004.42,47103.92,47218.48777777778,69.59153094364632,239.36925162447733,47476.4204047583,529.5193219090903,0.0018849454839862739,47476.4204047583,-1
2021-08-26,48730.79,49367.76,46296.0,47004.42,191250,811,0,48873.65,48951.45,47156.21111111111,60.8720150834824,46.612947373504994,48756.542791785716,516.2935927918526,0.00193313819064134,48756.542791785716,1
2021-08-27,47103.92,49198.0,46351.58,48873.65,166161,524,0,48659.78,48632.28,47472.25444444445,58.97412654083662,16.61342690780839,48735.513350710666,459.16212012217227,0.002173147150257613,48735.513350710666,-1
2021-08-30,48951.45,49422.17,47393.46,48659.78,145573,841,0,46967.51,46896.0,47879.58666666666,57.99012864693551,-42.77711102853209,47396.74061832973,547.5519235634746,0.0018229814846037762,47396.74061832973,-1
2021-08-31,48632.28,48637.78,46676.6,46967.51,167306,813,0,48246.94,48273.94,48146.23222222222,51.600134853346994,-211.7265556790867,48223.88631428572,506.6527948215966,0.0019698502799564573,48223.88631428572,1
2021-09-01,46896.0,49106.13,46503.72,48246.94,146636,804,0,49557.51,49615.76,48331.45222222222,59.90568374128039,-250.35927226987496,49283.730264123355,507.5360571181491,0.001966428901161807,49283.730264123355,1
2021-09-02,48273.94,50383.26,48222.94,49557.51,142430,801,0,50190.26,51495.8,48426.59111111111,55.68196075837038,-202.72889605084856,50040.02348840911,688.2840008322322,0.0014507808084804137,50040.02348840911,1
2021-09-03,49615.76,51086.26,48315.13,50190.26,168543,650,0,51921.82,51990.32,48505.28777777778,62.50936473711995,-146.32217620627807,51562.6203795238,868.5710749166848,0.0011499922534748662,51562.6203795238,1
2021-09-06,51495.8,52221.76,50996.0,51921.82,144517,801,0,46787.31,46836.31,48904.51666666667,69.99127982303408,-16.914562648182255,48123.943763333344,936.1499818115018,0.0010670650583239727,48123.943763333344,-1
2021-09-07,51990.32,52954.73,42635.92,46787.31,201116,808,0,46105.87,46163.37,48689.91111111111,55.036315492114056,-286.6731594102621,46859.03564206351,793.1899818168465,0.0012591445660298153,46859.03564206351,1
2021-09-08,46836.31,47395.32,44405.89,46105.87,207582,808,0,46268.26,46215.89,48590.072222222225,48.85514432826876,-507.64230193440017,46143.958964025536,681.8076012868527,0.001464541399532388,46143.958964025536,1
2021-09-09,46163.37,47404.26,45459.32,46268.26,205625,824,0,45139.51,45001.66,48300.584444444445,43.51072637189592,-631.439313414844,45110.25010956971,479.7226724361065,0.002080201449481065,45110.25010956971,-1
2021-09-10,46215.89,47037.26,44704.8,45139.51,176252,650,0,45086.34,45312.61,47909.443333333336,38.628881647650566,-768.7994323266694,45091.73617481065,474.9047702699178,0.0021012607195192274,45091.73617481065,-1
2021-09-13,45001.66,46875.7,43335.26,45086.34,213747,808,0,46822.01,46769.87,47700.42444444445,40.990414731792534,-837.0667475378209,46349.801782658724,1009.5116154754676,0.0009895977291953031,46349.801782658724,1
2021-09-14,45312.61,46983.18,44631.0,46822.01,186677,825,0,47929.32,47936.49,47542.09888888889,45.09629032132969,-742.3819122872605,47709.03119032109,725.4180440780615,0.001376617786620591,47709.03119032109,1
2021-09-15,46769.87,48455.23,46367.94,47929.32,172488,810,0,47060.96,47252.46,47361.18888888889,52.46864877445695,-588.9337902480979,47327.141693333324,639.5756072115654,0.0015610959717198942,47327.141693333324,-1
2021-09-16,47936.49,48511.8,47002.71,47060.96,135751,821,0,47154.39,47637.86,47013.48888888889,44.8886620554307,-531.438327239797,47033.238759166634,646.8623584274807,0.001543537739138361,47033.238759166634,-1
2021-09-17,47252.46,48164.49,46696.55,47154.39,117852,550,0,43497.51,43514.26,46483.77444444444,45.72614315215929,-474.50769284787816,45054.765279693005,691.0913696655963,0.0014448959253504036,45054.765279693005,-1
2021-09-20,47637.86,47674.13,42414.62,43497.51,174570,822,0,40952.04,40583.54,46118.24111111111,41.137206263517676,-659.1700037953713,41533.27871830155,922.6711389716057,0.0010826364035942241,41533.27871830155,-1
2021-09-21,43514.26,43920.72,40067.48,40952.04,185968,831,0,43430.32,43405.82,45545.59333333334,32.499738512042356,-913.1478174499999,42859.198136984094,815.9826785249842,0.0012240161588314739,42859.198136984094,1
2021-09-22,40583.54,44026.67,39527.42,43430.32,189512,803,0,44660.76,44724.26,45230.26666666667,36.08087607570568,-874.5720714760298,45179.15449343889,1226.36942403281,0.000814750620651984,45179.15449343889,1
2021-09-23,43405.82,44949.25,43007.85,44660.76,138045,803,0,42895.04,43553.64,45177.07222222222,37.770737882646856,-732.2925333381033,42964.34160797189,521.3372799881594,0.0019144718141172474,42964.34160797189,-1
2021-09-24,44724.26,45154.46,40647.54,42895.04,192442,550,0,42702.85,42748.85,44933.59444444445,30.066134259525086,-722.0108846560038,42612.281165992754,1160.1007249988659,0.0008612517230156555,42612.281165992754,-1
2021-09-27,43553.64,44359.1,42585.34,42702.85,148013,835,0,41762.73,41844.19,44475.91,38.46165145908077,-692.937319473358,41751.582482923695,719.1217773459986,0.0013886540186098658,41751.582482923695,-1
2021-09-28,42748.85,43420.03,41110.69,41762.73,212664,823,0,41100.56,41227.7,43790.73333333333,37.90762761037033,-699.7612303980118,41543.93294343554,965.8487746558,0.0010342879116292017,41543.93294343554,-1
2021-09-29,41844.19,42589.26,40734.11,41100.56,185274,950,0,43390.45,43467.5,43128.46666666666,36.00143244432212,-709.3942461610527,42941.528685574696,716.5447942362341,0.0013936412165938931,42941.528685574696,1
2021-09-30,41227.7,44099.98,40943.59,43390.45,186659,811,0,48029.0,48253.94,42710.25111111111,45.54245607596678,-530.2725501790028,46460.364905160495,957.5637329193211,0.0010432274512978748,46460.364905160495,1
2021-10-01,43467.5,48212.76,43262.33,48029.0,162317,549,0,49016.87,49102.68,43213.75,56.078750710612255,-91.13832024256556,48428.25759607141,776.0704671597097,0.0012868845777335043,48428.25759607141,1
2021-10-04,48253.94,49515.91,46903.75,49016.87,262723,801,0,51385.5,51387.12,44109.842222222214,54.678539332932026,255.17644044979704,51207.82207154765,784.3025790578401,0.001273394519090643,51207.82207154765,1
2021-10-05,49102.68,51793.79,48555.1,51385.5,286141,801,0,54852.8,54969.27,44993.75111111111,56.991220972570595,612.6946427866131,54084.907733333326,684.727216219127,0.0014583058340803057,54084.907733333326,1
2021-10-06,51387.12,55416.2,50406.0,54852.8,313954,801,0,54204.5,54231.82,46126.200000000004,64.2619195268577,1027.2113480423868,54405.57595247643,772.841946061844,0.001292253547496483,54405.57595247643,-1
2021-10-07,54969.27,55777.7,53359.67,54204.5,323182,801,0,53928.04,54746.33,47382.80666666667,62.64738457961646,1190.7347603837143,54381.214422716184,1018.3432648379115,0.0009810237968845682,54381.214422716184,1
2021-10-08,54231.82,56155.59,53592.9,53928.04,277803,450,0,57381.26,57111.57,48630.05,71.29427933653417,1209.3843065240094,56518.54727252695,769.4441608506957,0.0012979525977532718,56518.54727252695,1
2021-10-11,54746.33,57839.08,54347.44,57381.26,249676,822,0,55370.51,55103.55,50365.44222222222,82.34207929874789,1371.515112896696,56345.539195245554,818.8403286408047,0.0012197497062115474,56345.539195245554,-1
2021-10-12,57111.57,57683.67,53715.79,55370.51,219742,824,0,56964.97,57017.54,51950.99222222223,73.94588636674486,1263.2542677695328,56876.587613614596,720.8056827473642,0.0013854144181765955,56876.587613614596,1
2021-10-13,55103.55,57492.83,54180.47,56964.97,200880,801,0,57475.01,57476.72,53459.27222222222,74.32082142251447,1218.3892539989333,57158.26231731631,852.8867471550354,0.0011711154943343273,57158.26231731631,1
2021-10-14,57017.54,58553.51,56729.61,57475.01,195268,817,0,62316.99,59578.8,54508.82888888889,80.3244599094424,1143.6293107372428,60903.412048627484,829.7434984199298,0.0012037409885265371,60903.412048627484,1
2021-10-15,57476.72,62872.5,56852.76,62316.99,197451,432,0,61411.76,61207.44,55986.62,84.18319580449317,1327.898572658988,61870.99660630078,759.4547543089473,0.0013150026274853606,61870.99660630078,-1
2021-10-18,59578.8,62674.26,59553.3,61411.76,212669,824,0,64113.81,64006.31,57100.64888888889,84.28569683666115,1295.0625578367667,63878.94696978624,1108.8101890004218,0.0009010549821142613,63878.94696978624,1
2021-10-19,61207.44,64364.39,61102.94,64113.81,185118,801,0,65974.26,65816.47,58129.649999999994,87.48729830821122,1355.126952538154,65742.41074499996,785.8694069561542,0.0012708589140201785,65742.41074499996,1
2021-10-20,64006.31,67029.75,63514.56,65974.26,174223,801,0,62709.51,62828.66,59437.40111111111,87.30975318591032,1413.4732950191915,63198.70715452375,728.663261520641,0.001370495203384598,63198.70715452375,-1
2021-10-21,65816.47,66662.65,61882.34,62709.51,212359,803,0,60772.51,61212.99,60413.119999999995,75.40628745696398,1137.3843018132152,61870.40616206343,1267.8154788767679,0.0007881366649824137,61870.40616206343,-1
2021-10-22,62828.66,63759.88,59944.76,60772.51,263802,450,0,62528.31,62609.31,60789.92555555555,69.69737894185846,748.292334767912,62356.42551442323,520.8963777760881,0.0019160891751370522,62356.42551442323,1
2021-10-25,61212.99,63730.51,60637.85,62528.31,219005,817,0,62042.34,61930.84,61585.236666666664,69.06201255722722,542.7294961589755,61997.25400735352,662.8226329818219,0.0015064264915284741,61997.25400735352,-1
2021-10-26,62609.31,63286.54,61749.74,62042.34,183258,825,0,58968.06,58897.36,62149.38888888889,63.696208936367036,318.67358885910016,60148.573420212546,1323.7000994634684,0.0007548878424671526,60148.573420212546,-1
2021-10-27,61930.84,62016.75,57984.47,58968.06,261600,801,0,61424.59,60794.7,62315.28333333334,58.30686192036674,-71.1342537364394,61033.42227839648,823.7481119948083,0.00121249140853601,61033.42227839648,1
2021-10-28,58897.36,62512.44,57689.92,61424.59,255507,825,0,62357.51,60954.67,62216.12777777778,62.14901153909358,-191.27232441829983,62301.61202974768,665.5262999721554,0.0015003158915736345,62301.61202974768,1
2021-10-29,60794.7,62981.73,60136.83,62357.51,227971,450,0,60650.98,60552.48,62321.211111111115,58.78196582617453,-232.88605270388643,61352.610991237416,789.9657896396488,0.001264277182525914,61352.610991237416,-1
2021-11-01,60954.67,62490.38,59363.59,60650.98,231174,850,0,63125.65,63082.71,61936.45222222223,59.41999408448485,-391.0135223860634,62697.303654916344,789.7733700694534,0.001264584820189595,62697.303654916344,1
2021-11-02,60552.48,64307.76,60432.05,63125.65,215564,811,0,62768.19,62843.19,61619.939999999995,60.65559253083901,-346.1546298095145,62536.672831156735,509.6789672080662,0.001958177376027647,62536.672831156735,-1
2021-11-03,63082.71,63555.37,60178.51,62768.19,116350,804,0,61373.08,61366.08,61626.46,59.20373130539353,-356.37035894990686,61591.49651625098,717.8796600500162,0.0013910534065331946,61591.49651625098,-1
2021-11-04,62843.19,63235.61,60669.42,61373.08,92467,803,0,60946.67,62997.1,61693.189999999995,48.13521015459081,-465.9784273335372,61639.61907623814,957.5219176591546,0.001043272961814103,61639.61907623814,1
2021-11-05,61366.08,62621.22,60763.0,60946.67,85981,650,0,66144.69,66145.86,61517.452222222215,49.063448829698665,-569.2556223080305,64137.412334005094,1572.01148556796,0.0006357232665970869,64137.412334005094,1
2021-11-08,62997.1,66553.08,62777.63,66144.69,94623,808,0,67758.86,67617.16,61973.268888888895,53.716034970485886,-302.91535564323294,67440.00712147757,784.7138304393311,0.0012727280101978745,67440.00712147757,1
2021-11-09,66145.86,68515.21,66079.06,67758.86,82628,813,0,64361.36,64120.04,62950.02444444444,53.295097937120254,-46.89055069204551,65076.12873807013,793.130758708041,0.0012592384680161293,65076.12873807013,-1
2021-11-10,67617.16,69036.84,62796.0,64361.36,92619,883,0,65019.2,64943.82,63276.33222222222,53.035108665654626,-130.4787188107648,65112.167045858216,623.6920514659645,0.0016007887368717124,65112.167045858216,1
2021-11-11,64120.04,65593.27,64089.04,65019.2,91405,801,0,64065.99,64439.97,63572.07555555555,58.18774459467223,-163.4481769777767,63854.654009900776,740.496390347267,0.0013486242320500943,63854.654009900776,-1
2021-11-12,64943.82,65492.96,62286.22,64065.99,144723,650,0,63882.33,63747.92,63951.521111111106,53.0593753755379,-265.40341075381684,63759.52350813669,602.2334359680174,0.0016577330439173778,63759.52350813669,-1
2021-11-15,64439.97,66338.42,63370.35,63882.33,126501,845,0,60544.4,60585.2,64035.596666666665,53.705427393165316,-355.53713912786907,61499.9872201292,903.1728363072823,0.0011059832366609064,61499.9872201292,-1
