time,open,high,low,close,tick_volume,spread,real_volume
2022-04-12,39856.61,40700.69,39183.06,39509.81,117016,600,0
2022-04-13,39535.31,41559.72,39476.49,41233.23,99692,694,0
2022-04-14,41225.73,41501.51,39527.78,39872.57,124239,600,0
2022-04-15,39839.34,40829.47,39760.72,40380.98,55766,600,0
2022-04-18,40218.72,41016.21,38523.22,40652.31,90547,801,0
2022-04-19,40755.31,41762.9,40569.49,41279.17,76750,600,0
2022-04-20,41266.17,42202.95,40850.73,41432.51,75085,661,0
2022-04-21,41378.04,42989.71,40517.32,40623.14,98269,809,0
2022-04-22,40632.14,40837.4,39142.44,39575.56,102311,600,0
2022-04-25,39482.12,40384.36,38165.42,40126.94,119781,806,0
2022-04-26,40104.44,40800.41,37668.35,38083.44,115700,600,0
2022-04-27,38020.73,39462.52,37672.36,39086.79,100106,600,0
2022-04-28,39118.79,40386.0,38865.55,39897.5,109833,657,0
2022-04-29,39885.13,39985.51,38151.73,38566.76,115192,701,0
2022-05-02,38381.15,39161.21,38034.07,38313.91,147663,910,0
2022-05-03,38282.98,38907.42,37493.31,37607.71,104731,725,0
2022-05-04,37713.45,40024.0,37607.54,39782.92,124395,600,0
2022-05-05,39787.64,39877.98,35576.0,36379.74,116172,600,0
2022-05-06,36396.91,36649.79,35223.31,36079.1,160114,600,0
2022-05-09,34216.72,34452.86,30296.0,31039.49,187085,805,0
2022-05-10,30935.49,32635.76,29710.79,30925.91,203166,802,0
2022-05-11,30973.91,32144.83,28100.81,28188.31,242413,467,0
2022-05-12,28744.39,30070.04,25244.46,28549.13,274090,820,0
2022-05-13,28394.58,30988.06,27919.59,29739.16,194609,600,0
2022-05-16,31028.8,31390.33,29026.7,29876.96,139541,801,0
2022-05-17,29989.17,30751.75,29381.07,30070.36,119907,600,0
2022-05-18,30144.36,30677.08,28691.87,29179.77,133893,805,0
2022-05-19,29175.58,30507.53,28594.56,30197.92,128785,600,0
2022-05-20,30183.69,30724.5,28690.85,29123.65,133779,600,0
2022-05-23,29876.46,30636.87,29000.33,29278.64,128063,816,0
2022-05-24,29249.14,29597.75,28607.89,29416.35,118308,600,0
2022-05-25,29407.94,30191.76,29291.25,29752.45,111753,600,0
2022-05-26,29742.95,29846.88,27954.39,29441.96,121680,600,0
2022-05-27,29463.96,29657.57,28236.68,28752.76,129449,600,0
2022-05-30,29117.12,31386.71,29117.12,31247.46,81074,811,0
2022-05-31,31216.33,32370.43,31192.83,31764.98,106433,600,0
2022-06-01,31744.02,31955.47,29261.46,29664.54,115535,600,0
2022-06-02,29679.1,30376.57,29480.61,30228.68,100679,600,0
2022-06-03,30216.17,30673.26,29219.14,29653.26,102180,600,0
2022-06-06,29858.34,31733.26,29778.28,31440.73,107196,803,0
2022-06-07,31443.79,31560.58,29154.51,31316.93,137279,600,0
2022-06-08,31314.43,31505.57,29813.96,30179.51,133570,600,0
2022-06-09,30296.79,30679.25,29904.3,30136.47,102164,751,0
2022-06-10,30125.47,30343.8,28810.04,29178.26,115771,600,0
2022-06-13,27325.29,27491.78,22535.66,23216.0,277406,803,0
2022-06-14,23296.43,23305.93,20798.04,21967.27,250572,600,0
2022-06-15,22030.77,22350.28,20009.52,21631.06,244235,600,0
2022-06-16,21616.92,22955.26,20441.93,20638.8,258688,600,0
2022-06-17,20723.8,21326.0,20182.43,20589.26,220091,600,0
2022-06-20,20467.81,21036.95,19610.36,20409.34,212169,807,0
2022-06-21,20496.84,21695.73,20232.01,20824.92,168299,600,0
2022-06-22,20872.36,21016.39,19727.17,19866.92,172808,600,0
2022-06-23,19899.42,21094.81,19810.28,20768.38,160411,600,0
2022-06-24,20773.38,21437.13,20638.11,21231.94,158497,600,0
2022-06-27,21351.8,21512.25,20478.28,20898.51,139316,808,0
2022-06-28,20872.44,21188.23,20174.87,20224.75,133693,600,0
2022-06-29,20264.71,20430.21,19819.18,20169.07,150317,600,0
2022-06-30,20160.65,20325.5,18574.78,18713.19,164865,600,0
2022-07-01,18754.69,20859.18,18709.09,19389.94,180216,600,0
2022-07-04,19410.01,20092.75,19019.41,19705.91,161993,825,0
2022-07-05,19715.91,20718.64,19274.37,20465.21,187781,600,0
2022-07-06,20433.24,20463.24,19733.75,20387.95,173502,600,0
2022-07-07,20351.45,21823.79,20227.6,21597.13,158966,600,0
2022-07-08,21592.13,22475.8,21162.21,21849.75,193550,645,0
2022-07-11,21078.75,21164.63,20235.4,20379.6,202162,816,0
2022-07-12,20348.64,20407.0,19250.87,19431.75,213645,600,0
2022-07-13,19382.07,20071.92,18873.73,19650.0,214811,600,0
2022-07-14,19649.68,20875.07,19594.02,20666.0,214484,801,0
2022-07-15,20659.41,21188.25,20362.54,20929.5,213560,816,0
