time,open,close,high,low,tick_volume,target_close
2023-01-26,23584.0,23064.0,23792.0,22825.0,80439,23073.0
2023-01-27,23070.0,23073.0,23492.0,22533.0,65950,22726.0
2023-01-30,23784.0,22726.0,23873.0,22559.0,76663,22926.0
2023-01-31,22736.0,22926.0,23211.0,22497.0,60798,23667.0
2023-02-01,22940.0,23667.0,23788.0,22761.0,62935,23566.0
2023-02-02,23672.0,23566.0,24245.0,23514.0,69778,23348.0
2023-02-03,23424.0,23348.0,23706.0,23197.0,65345,22898.0
2023-02-06,22896.0,22898.0,23143.0,22630.0,48482,23204.0
2023-02-07,22901.0,23204.0,23340.0,22630.0,56796,22949.0
2023-02-08,23186.0,22949.0,23438.0,22663.0,51091,21831.0
2023-02-09,22948.0,21831.0,23001.0,21681.0,70788,21562.0
2023-02-10,21848.0,21562.0,21949.0,21465.0,57242,21617.0
2023-02-13,21731.0,21617.0,21889.0,21362.0,59113,22243.0
2023-02-14,21618.0,22243.0,22322.0,21538.0,56636,24160.0
2023-02-15,22242.0,24160.0,24288.0,22041.0,63344,24512.0
2023-02-16,24165.0,24512.0,25244.0,24096.0,89391,24620.0
2023-02-17,24528.0,24620.0,25009.0,23336.0,104807,24760.0
2023-02-20,24532.0,24760.0,25102.0,23824.0,88246,24176.0
2023-02-21,24761.0,24176.0,25242.0,24140.0,87305,23793.0
2023-02-22,24188.0,23793.0,24460.0,23568.0,102804,23872.0
2023-02-23,23791.0,23872.0,24590.0,23607.0,95482,23081.0
2023-02-24,23866.0,23081.0,24123.0,22826.0,82726,23373.0
2023-02-27,23554.0,23373.0,23880.0,23107.0,74637,23144.0
2023-02-28,23372.0,23144.0,23590.0,23017.0,63464,23534.0
2023-03-01,23138.0,23534.0,23993.0,23018.0,76728,23410.0
2023-03-02,23548.0,23410.0,23788.0,23177.0,58961,22244.0
2023-03-03,23400.0,22244.0,23550.0,21974.0,59885,22397.0
2023-03-06,22474.0,22397.0,22588.0,22258.0,39847,22037.0
2023-03-07,22400.0,22037.0,22544.0,21921.0,51864,21995.0
2023-03-08,22038.0,21995.0,22271.0,21827.0,53798,20234.0
2023-03-09,21993.0,20234.0,22000.0,20029.0,67878,20008.0
2023-03-10,20205.0,20008.0,20483.0,19551.0,106130,24222.0
2023-03-13,21464.0,24222.0,24585.0,21299.0,167276,24692.0
2023-03-14,24221.0,24692.0,26509.0,23999.0,142684,24389.0
2023-03-15,24633.0,24389.0,25279.0,23918.0,162892,24724.0
2023-03-16,24390.0,24724.0,25212.0,24199.0,127599,26780.0
2023-03-17,24747.0,26780.0,27018.0,24703.0,145420,28077.0
2023-03-20,27966.0,28077.0,28554.0,27213.0,148938,28157.0
2023-03-21,28066.0,28157.0,28511.0,27396.0,119471,27364.0
2023-03-22,28134.0,27364.0,28939.0,26649.0,69431,28313.0
2023-03-23,27383.0,28313.0,28815.0,27029.0,51614,27646.0
2023-03-24,28326.0,27646.0,28486.0,27435.0,62421,27032.0
2023-03-27,27794.0,27032.0,28150.0,26516.0,57520,27318.0
2023-03-28,27043.0,27318.0,27512.0,26621.0,41409,28381.0
2023-03-29,27303.0,28381.0,28639.0,27093.0,38526,28135.0
2023-03-30,28380.0,28135.0,29178.0,27686.0,45608,28430.0
2023-03-31,28142.0,28430.0,28651.0,27506.0,39995,27590.0
2023-04-03,28070.0,27590.0,28497.0,27469.0,40543,28260.0
2023-04-04,27576.0,28260.0,28442.0,27217.0,39137,28141.0
2023-04-05,28244.0,28141.0,28773.0,27805.0,37399,27993.0
2023-04-06,28144.0,27993.0,28233.0,27698.0,26006,27865.0
2023-04-07,27985.0,27865.0,28103.0,27772.0,16089,29124.0
2023-04-10,28126.0,29124.0,29310.0,28126.0,29609,30180.0
2023-04-11,29132.0,30180.0,30569.0,29105.0,37907,29953.0
2023-04-12,30184.0,29953.0,30498.0,29661.0,32113,30283.0
2023-04-13,29955.0,30283.0,30601.0,29813.0,28255,30453.0
2023-04-14,30272.0,30453.0,31010.0,29993.0,42921,29452.0
2023-04-17,30349.0,29452.0,30426.0,29235.0,27133,30388.0
2023-04-18,29445.0,30388.0,30480.0,29104.0,29044,29239.0
2023-04-19,30401.0,29239.0,30424.0,29010.0,36883,28202.0
2023-04-20,29235.0,28202.0,29247.0,27989.0,51847,27300.0
2023-04-21,28192.0,27300.0,28360.0,27158.0,45825,27440.0
2023-04-24,27497.0,27440.0,27990.0,26953.0,40588,27994.0
2023-04-25,27493.0,27994.0,28040.0,27176.0,28790,28279.0
2023-04-26,27966.0,28279.0,30012.0,27225.0,55554,29599.0
2023-04-27,28414.0,29599.0,29884.0,28089.0,68820,29360.0
2023-04-28,29625.0,29360.0,29780.0,28881.0,40596,27664.0
2023-05-01,29332.0,27664.0,29490.0,27654.0,39677,28682.0
2023-05-02,27664.0,28682.0,28886.0,27655.0,36239,28510.0
2023-05-03,28683.0,28510.0,28826.0,28116.0,42046,28864.0
2023-05-04,28519.0,28864.0,29371.0,28518.0,34605,29528.0
2023-05-05,28869.0,29528.0,29693.0,28749.0,37019,27538.0
2023-05-08,28941.0,27538.0,28986.0,27272.0,44942,27637.0
2023-05-09,27538.0,27637.0,27820.0,27356.0,29497,27872.0
2023-05-10,27648.0,27872.0,28321.0,26778.0,37879,27000.0
2023-05-11,27866.0,27000.0,27877.0,26706.0,41542,26455.0
2023-05-12,26999.0,26455.0,27086.0,25800.0,39068,27339.0
2023-05-15,26939.0,27339.0,27666.0,26712.0,29411,26949.0
2023-05-16,27341.0,26949.0,27376.0,26846.0,27282,27333.0
2023-05-17,26946.0,27333.0,27455.0,26538.0,28816,26715.0
2023-05-18,27326.0,26715.0,27489.0,26351.0,32934,26836.0
2023-05-19,26710.0,26836.0,27175.0,26632.0,23263,26892.0
2023-05-22,26836.0,26892.0,27081.0,26528.0,20779,27204.0
2023-05-23,26885.0,27204.0,27488.0,26792.0,21508,26397.0
2023-05-24,27204.0,26397.0,27244.0,26053.0,28318,26481.0
2023-05-25,26385.0,26481.0,26615.0,25856.0,23040,26756.0
2023-05-26,26479.0,26756.0,26937.0,26320.0,17999,27679.0
2023-05-29,27558.0,27679.0,28447.0,27526.0,26788,27760.0
2023-05-30,27679.0,27760.0,28048.0,27546.0,22106,27106.0
2023-05-31,27758.0,27106.0,27843.0,26831.0,24852,26864.0
2023-06-01,27106.0,26864.0,27342.0,26612.0,22563,27200.0
2023-06-02,26864.0,27200.0,27289.0,26504.0,23683,25622.0
2023-06-05,27234.0,25622.0,27455.0,25384.0,36244,26947.0
2023-06-06,25629.0,26947.0,27202.0,25327.0,36061,26357.0
2023-06-07,26931.0,26357.0,27376.0,26245.0,39457,26646.0
2023-06-08,26351.0,26646.0,26814.0,26121.0,24628,26436.0
2023-06-09,26636.0,26436.0,26773.0,26276.0,19352,25870.0
2023-06-12,26125.0,25870.0,26138.0,25612.0,28163,25831.0
2023-06-13,25882.0,25831.0,26407.0,25700.0,30430,24918.0
2023-06-14,25836.0,24918.0,26062.0,24791.0,23989,25456.0
2023-06-15,24892.0,25456.0,25467.0,24734.0,35474,26421.0
2023-06-16,25523.0,26421.0,26483.0,25108.0,34707,26706.0
2023-06-19,26452.0,26706.0,27034.0,26241.0,25215,28159.0
2023-06-20,26699.0,28159.0,28247.0,26633.0,40756,29930.0
2023-06-21,28156.0,29930.0,30755.0,28066.0,61367,30148.0
2023-06-22,29969.0,30148.0,30487.0,29538.0,46969,30904.0
2023-06-23,30147.0,30904.0,31404.0,29796.0,48606,30166.0
2023-06-26,30355.0,30166.0,30655.0,29924.0,37226,30627.0
2023-06-27,30149.0,30627.0,30991.0,30092.0,32600,30079.0
2023-06-28,30627.0,30079.0,30719.0,29844.0,31789,30393.0
2023-06-29,30080.0,30393.0,30815.0,30007.0,27234,30370.0
2023-06-30,30384.0,30370.0,31253.0,29435.0,59354,31114.0
2023-07-03,30581.0,31114.0,31378.0,30418.0,28632,30780.0
2023-07-04,31111.0,30780.0,31317.0,30617.0,22657,30460.0
2023-07-05,30782.0,30460.0,30863.0,30177.0,21111,30296.0
2023-07-06,30455.0,30296.0,31496.0,29882.0,37996,30245.0
2023-07-07,30301.0,30245.0,30440.0,29705.0,28509,30769.0
2023-07-10,30185.0,30769.0,31050.0,29946.0,22205,30555.0
2023-07-11,30764.0,30555.0,30806.0,30188.0,23105,30323.0
2023-07-12,30557.0,30323.0,30956.0,30190.0,24158,31338.0
2023-07-13,30336.0,31338.0,31811.0,30234.0,34894,30196.0
2023-07-14,31369.0,30196.0,31623.0,29905.0,38631,29928.0
2023-07-17,30273.0,29928.0,30379.0,29662.0,21599,29765.0
2023-07-18,29926.0,29765.0,30285.0,29518.0,24007,29947.0
2023-07-19,29770.0,29947.0,30184.0,29743.0,18829,29717.0
2023-07-20,29955.0,29717.0,30409.0,29570.0,22960,29869.0
2023-07-21,29722.0,29869.0,30047.0,29712.0,13662,29130.0
2023-07-24,30131.0,29130.0,30131.0,28831.0,22010,29213.0
2023-07-25,29130.0,29213.0,29365.0,29033.0,11492,29580.0
2023-07-26,29215.0,29580.0,29668.0,29081.0,15220,29119.0
2023-07-27,29565.0,29119.0,29645.0,29062.0,13904,29317.0
2023-07-28,29125.0,29317.0,29523.0,29103.0,11336,29193.0
2023-07-31,29264.0,29193.0,29517.0,29093.0,11948,29199.0
2023-08-01,29191.0,29199.0,29331.0,28553.0,16899,29099.0
2023-08-02,29202.0,29099.0,30028.0,28897.0,24203,29273.0
2023-08-03,29105.0,29273.0,29385.0,28925.0,13704,28874.0
2023-08-04,29265.0,28874.0,29302.0,28765.0,11919,29150.0
2023-08-07,29068.0,29150.0,29173.0,28650.0,13833,29976.0
2023-08-08,29147.0,29976.0,29993.0,29096.0,17405,29460.0
2023-08-09,29985.0,29460.0,30214.0,29332.0,18711,29400.0
2023-08-10,29467.0,29400.0,29694.0,29289.0,11470,29371.0
2023-08-11,29408.0,29371.0,29523.0,29203.0,8490,29360.0
2023-08-14,29392.0,29360.0,29655.0,29065.0,13258,29156.0
2023-08-15,29356.0,29156.0,29448.0,29036.0,8968,28916.0
2023-08-16,29156.0,28916.0,29215.0,28805.0,12474,27573.0
2023-08-17,28921.0,27573.0,28941.0,27478.0,26552,26091.0
2023-08-18,27620.0,26091.0,27682.0,24860.62,49728,26099.0
2023-08-21,26219.0,26099.0,26228.0,25803.0,15999,25846.0
2023-08-22,26095.0,25846.0,26231.0,25705.0,15542,26579.0
2023-08-23,25843.0,26579.0,26792.0,25318.0,26457,26002.0
2023-08-24,26579.0,26002.0,26608.0,25842.0,20131,26032.0
2023-08-25,26003.0,26032.0,26277.0,25743.0,18581,25967.0
2023-08-28,26079.0,25967.0,26223.0,25836.0,12826,27583.0
2023-08-29,25967.0,27583.0,28129.0,25897.0,32492,27245.0
2023-08-30,27564.0,27245.0,27767.0,27007.0,23018,25967.0
2023-08-31,27241.0,25967.0,27554.0,25900.0,26544,25738.0
2023-09-01,26004.0,25738.0,26128.0,25306.0,29813,25818.0
2023-09-04,26043.0,25818.0,26084.0,25704.0,11853,25691.0
2023-09-05,25814.0,25691.0,25869.0,25542.0,15685,25656.0
2023-09-06,25693.0,25656.0,26007.0,25359.0,16321,25998.0
2023-09-07,25655.0,25998.0,25999.0,25587.0,11125,25881.0
2023-09-08,25986.0,25881.0,26437.0,25629.0,18772,25060.0
2023-09-11,25803.0,25060.0,26009.0,24889.0,25116,26063.0
2023-09-12,25075.0,26063.0,26514.0,25057.0,33507,26220.0
2023-09-13,26059.0,26220.0,26398.0,25752.0,24175,26566.0
2023-09-14,26212.0,26566.0,26841.0,26122.0,21894,26411.0
2023-09-15,26565.0,26411.0,26683.0,26212.0,13188,26759.0
2023-09-18,26432.0,26759.0,27408.0,26376.0,25125,27174.0
2023-09-19,26760.0,27174.0,27482.0,26664.0,25489,27066.0
2023-09-20,27178.0,27066.0,27383.0,26786.0,23485,26588.0
2023-09-21,27083.0,26588.0,27227.0,26358.0,22188,26521.0
2023-09-22,26587.0,26521.0,26725.0,26460.0,12273,26294.0
2023-09-25,26493.0,26294.0,26513.0,25980.0,18348,26137.0
2023-09-26,26275.0,26137.0,26379.0,26070.0,10724,26227.0
2023-09-27,26135.0,26227.0,26821.0,26071.0,17892,27092.0
2023-09-28,26226.0,27092.0,27295.0,26216.0,24280,26883.0
2023-09-29,27076.0,26883.0,27233.0,26654.0,19900,27822.0
2023-10-02,27104.0,27822.0,28589.0,27086.0,41095,27382.0
2023-10-03,27829.0,27382.0,27864.0,27151.0,26239,27647.0
2023-10-04,27386.0,27647.0,27826.0,27199.0,23772,27452.0
2023-10-05,27639.0,27452.0,28118.0,27356.0,23899,27978.0
2023-10-06,27467.0,27978.0,28047.0,27166.0,26051,27568.0
2023-10-09,27906.0,27568.0,27990.0,27257.0,25841,27390.0
2023-10-10,27564.0,27390.0,27728.0,27286.0,17909,26695.0
2023-10-11,27393.0,26695.0,27465.0,26506.0,24460,26715.0
2023-10-12,26701.0,26715.0,26925.0,26535.0,17150,26929.0
2023-10-13,26725.0,26929.0,27046.0,26660.0,11478,28349.0
2023-10-16,27193.0,28349.0,30506.49,27027.0,42102,28456.0
2023-10-17,28400.0,28456.0,28619.0,28067.0,28888,28241.0
2023-10-18,28443.0,28241.0,28978.0,28138.0,22119,28704.0
2023-10-19,28245.0,28704.0,28911.0,28111.0,25918,29607.0
2023-10-20,28716.0,29607.0,30192.0,28581.0,42275,31537.0
2023-10-23,29845.0,31537.0,31828.0,29711.0,55313,33631.0
2023-10-24,31530.0,33631.0,35214.0,31426.0,114127,34670.0
2023-10-25,33642.0,34670.0,35124.0,33462.0,70243,34177.0
2023-10-26,34662.0,34177.0,34818.0,33729.0,48799,33776.0
2023-10-27,34173.0,33776.0,34272.0,33363.0,35294,34434.0
2023-10-30,34580.0,34434.0,34851.0,34055.0,30278,34628.0
2023-10-31,34417.0,34628.0,34719.0,34035.0,31954,35279.0
2023-11-01,34624.0,35279.0,35354.0,34079.0,38982,34906.0
2023-11-02,35427.0,34906.0,35985.0,34296.0,56596,34632.0
2023-11-03,34898.0,34632.0,34962.0,34108.0,41129,35005.0
2023-11-06,34671.0,35005.0,35389.0,34654.0,34634,35500.0
2023-11-07,35013.0,35500.0,35889.0,34519.0,39802,35570.0
2023-11-08,35476.0,35570.0,35892.0,35094.0,32067,36516.0
2023-11-09,35576.0,36516.0,37987.0,35538.0,87505,37335.0
2023-11-10,36517.0,37335.0,37461.0,36313.0,49070,36502.0
2023-11-13,37160.0,36502.0,37420.0,36333.0,41993,35577.0
2023-11-14,36477.0,35577.0,36736.0,34617.28,45058,37633.0
2023-11-15,35564.0,37633.0,37838.0,35333.0,48994,35971.0
2023-11-16,37627.0,35971.0,37967.0,35494.0,62485,36381.0
2023-11-17,35949.0,36381.0,36717.0,35856.0,49589,37412.0
2023-11-20,37004.0,37412.0,37760.0,36653.0,43002,36818.0
2023-11-21,37428.0,36818.0,37667.0,36249.0,48830,37446.0
2023-11-22,36829.0,37446.0,37828.0,35633.0,53165,37236.0
2023-11-23,37573.61,37236.0,37758.58,36871.0,28862,37829.0
2023-11-24,37236.0,37829.0,38418.0,37199.0,34845,37010.0
2023-11-27,37619.0,37010.0,37749.0,36704.0,30926,37984.0
2023-11-28,37017.0,37984.0,38397.0,36859.0,29744,37701.0
2023-11-29,37951.0,37701.0,38443.0,37569.0,28946,37731.0
2023-11-30,37728.0,37731.0,38132.0,37480.0,20680,38838.0
2023-12-01,37732.0,38838.0,38982.0,37598.0,29371,42024.0
2023-12-04,39710.0,42024.0,42154.0,39690.0,53524,44011.0
2023-12-05,42023.0,44011.0,44215.0,41374.0,52046,43790.0
2023-12-06,43880.0,43790.0,44483.0,43347.0,49117,43373.0
2023-12-07,43809.0,43373.0,44031.0,42819.0,38109,44352.0
2023-12-08,43372.0,44352.0,44720.0,43029.0,28864,41073.0
2023-12-11,43790.0,41073.0,43886.0,40138.0,71007,41031.0
2023-12-12,41158.0,41031.0,42078.0,40630.0,43820,42918.0
2023-12-13,41065.0,42918.0,43169.0,40487.0,41945,42960.0
2023-12-14,42976.0,42960.0,43462.0,41586.0,42147,42169.0
2023-12-15,42978.0,42169.0,43181.0,41640.0,30914,42581.0
2023-12-18,41864.0,42581.0,42732.0,40486.0,46289,42449.0
2023-12-19,42598.0,42449.0,43450.0,41774.0,45251,43378.0
2023-12-20,42483.0,43378.0,44276.0,42176.0,46338,43982.0
2023-12-21,43403.0,43982.0,44233.0,43276.0,38677,43740.0
2023-12-22,43986.0,43740.0,44408.0,43406.0,33629,43537.0
2023-12-25,43505.0,43537.0,43795.0,42546.0,26238,42315.0
2023-12-26,43522.0,42315.0,43729.0,41606.0,34447,43342.0
2023-12-27,42320.0,43342.0,43559.0,42100.0,30574,42416.0
2023-12-28,43360.0,42416.0,43804.0,42269.0,36724,41895.0
2023-12-29,42453.0,41895.0,43124.0,41644.0,38631,43596.0
2024-01-01,42486.0,43596.0,43828.0,42048.0,23950,45042.0
2024-01-02,43621.0,45042.0,45918.0,43369.0,59676,42888.0
2024-01-03,45119.0,42888.0,45500.0,41350.0,72603,44428.0
2024-01-04,42920.0,44428.0,44641.0,42591.0,52572,43843.0
2024-01-05,44471.0,43843.0,44780.0,42405.0,56515,47082.0
2024-01-08,44240.0,47082.0,47287.0,43184.0,69532,45554.0
2024-01-09,47096.0,45554.0,47971.0,44789.0,63065,45885.0
2024-01-10,45413.0,45885.0,46694.0,44305.0,82071,46151.0
2024-01-11,45922.0,46151.0,49013.0,45535.0,85344,43410.0
2024-01-12,46139.0,43410.0,46503.0,43121.0,67754,42698.0
2024-01-15,42510.0,42698.0,43313.0,41668.0,46167,43392.0
2024-01-16,42666.0,43392.0,43556.0,42020.0,43061,42635.0
2024-01-17,43418.0,42635.0,43480.0,42134.0,33172,41054.0
2024-01-18,42618.0,41054.0,42867.55,40480.0,40192,41633.0
2024-01-19,41039.0,41633.0,42129.0,40231.0,44919,39794.0
2024-01-22,41748.0,39794.0,41750.0,39363.0,51309,39187.0
2024-01-23,39787.0,39187.0,40132.0,38487.0,62313,39741.0
2024-01-24,39165.0,39741.0,40511.0,39147.0,49527,39897.0
2024-01-25,39756.0,39897.0,40265.0,39504.0,35143,41967.0
2024-01-26,39888.0,41967.0,42228.0,39788.0,42241,43187.0
2024-01-29,41950.0,43187.0,43285.0,41600.0,34948,43523.0
2024-01-30,43158.0,43523.0,43851.0,43060.0,33785,42403.0
2024-01-31,43528.0,42403.0,43723.0,42247.0,45084,43105.0
2024-02-01,42443.0,43105.0,43254.0,41829.0,38872,42974.0
2024-02-02,43062.0,42974.0,43444.0,42518.0,28075,42334.0
2024-02-05,42753.0,42334.0,43505.0,42205.0,30819,43160.0
2024-02-06,42317.0,43160.0,43341.0,42262.0,27795,44163.0
2024-02-07,43133.0,44163.0,44375.0,42744.0,29450,45332.0
2024-02-08,44172.0,45332.0,45599.0,44110.0,38896,47538.0
2024-02-09,45314.0,47538.0,48198.0,45221.0,61618,49843.0
2024-02-12,48117.0,49843.0,50326.0,47694.0,53203,49508.0
2024-02-13,49826.0,49508.0,50382.0,48271.0,47335,51775.0
2024-02-14,49545.0,51775.0,52032.0,49202.0,53047,51392.0
2024-02-15,51759.0,51392.0,52828.0,51345.0,52241,51989.0
2024-02-16,51354.0,51989.0,52594.0,51346.0,39977,51870.0
2024-02-19,51867.0,51870.0,52482.0,51673.0,31829,52045.0
2024-02-20,51889.0,52045.0,52984.0,50740.0,46857,51352.0
2024-02-21,52018.0,51352.0,52514.0,50599.0,43367,51593.0
2024-02-22,51366.0,51593.0,52037.0,50895.0,33097,50998.0
2024-02-23,51627.0,50998.0,51686.0,50609.0,29327,54628.0
2024-02-26,51754.0,54628.0,54949.0,50886.0,41240,56645.0
2024-02-27,54643.0,56645.0,57596.0,54462.0,65106,60490.0
2024-02-28,56714.0,60490.0,64060.0,56651.0,94885,61409.0
2024-02-29,60511.0,61409.0,63656.0,60338.0,96844,62632.0
2024-03-01,61410.0,62632.0,63203.0,60721.0,60547,67472.0
2024-03-04,62831.0,67472.0,67910.02,62261.0,101785,63281.0
2024-03-05,67478.0,63281.0,69108.0,59082.07,148107,66530.0
2024-03-06,63302.0,66530.0,67633.0,62517.0,128369,67325.0
2024-03-07,66442.0,67325.0,68061.0,65565.0,74927,68396.0
2024-03-08,67328.0,68396.0,70121.0,66128.0,75042,72042.0
2024-03-11,69427.0,72042.0,72861.0,67069.0,73052,70996.0
2024-03-12,72124.0,70996.0,72986.0,68560.0,68897,73183.0
2024-03-13,71038.0,73183.0,73483.0,70525.45,51923,70923.0
2024-03-14,73138.0,70923.0,73796.0,68485.0,75414,67889.0
2024-03-15,70662.0,67889.0,72371.0,66672.0,116523,67218.0
2024-03-18,68242.0,67218.0,68904.0,66549.0,83710,63732.0
2024-03-19,67344.0,63732.0,68100.0,62297.0,125654,66956.0
2024-03-20,63722.0,66956.0,67785.0,60754.0,139451,65206.0
2024-03-21,67051.0,65206.0,68216.0,64510.0,98880,63485.0
2024-03-22,65450.0,63485.0,66625.0,62538.0,88017,70848.0
2024-03-25,66128.0,70848.0,71159.0,66126.0,77126,69675.0
2024-03-26,70933.0,69675.0,71571.0,69262.0,66506,68785.0
2024-03-27,69804.0,68785.0,71729.0,68343.0,77146,70726.0
2024-03-28,68842.0,70726.0,71539.0,68829.0,60051,69626.0
2024-03-29,70693.0,69626.0,71062.0,69027.0,39424,69740.0
2024-04-01,70802.0,69740.0,71365.0,68029.0,52007,65733.0
2024-04-02,69741.0,65733.0,69918.0,64540.0,96032,65728.0
2024-04-03,65661.0,65728.0,66930.0,64488.0,66260,67934.0
2024-04-04,65728.0,67934.0,69323.0,65068.0,62851,67678.0
2024-04-05,67940.0,67678.0,68775.0,65957.0,77099,71645.0
2024-04-08,69300.0,71645.0,72712.0,68894.0,58499,69059.0
2024-04-09,71681.0,69059.0,71977.0,68171.0,70111,69757.0
2024-04-10,69112.0,69757.0,70110.0,67442.0,62880,70475.0
2024-04-11,69780.0,70475.0,71282.0,69524.0,54939,66987.0
2024-04-12,70482.0,66987.0,71215.0,64894.89,62155,63172.79
2024-04-15,63847.68,63172.79,66929.43,62297.36,318458,63036.31
2024-04-16,63169.43,63036.31,63934.9,61633.89,356458,60881.86
2024-04-17,63015.6,60881.86,64515.53,59677.24,316942,63465.33
2024-04-18,60834.5,63465.33,64180.61,60805.13,341769,63982.58
2024-04-19,63467.1,63982.58,65504.46,59562.24,366224,66503.2
2024-04-22,64623.83,66503.2,66870.47,64506.2,299780,66275.27
2024-04-23,66482.78,66275.27,67276.08,65816.57,268125,64068.96
2024-04-24,66331.95,64068.96,67090.39,63535.2,279075,64838.08
2024-04-25,64100.47,64838.08,64974.74,62756.5,300235,63898.79
2024-04-26,64798.64,63898.79,65274.79,63279.93,252702,62932.36
2024-04-29,63678.86,62932.36,63730.81,61751.72,260322,59834.83
2024-04-30,62918.91,59834.83,64702.98,59058.82,302436,57346.73
2024-05-01,60000.91,57346.73,60991.37,56447.03,350348,58725.51
2024-05-02,57387.79,58725.51,59584.03,56888.0,330502,62871.36
2024-05-03,58784.25,62871.36,63224.03,58703.0,285165,63294.04
2024-05-06,63827.7,63294.04,65522.4,62683.48,275103,62957.64
2024-05-07,63341.24,62957.64,64405.17,62770.95,275350,61571.75
2024-05-08,63003.61,61571.75,63152.38,61417.48,288601,62626.57
2024-05-09,61622.13,62626.57,62667.57,60591.63,273421,60452.32
2024-05-10,62682.96,60452.32,63474.13,60152.62,271260,63081.07
2024-05-13,61356.42,63081.07,63447.08,60714.46,280118,61526.32
2024-05-14,63100.5,61526.32,63118.48,61019.8,256313,65978.74
2024-05-15,61574.33,65978.74,66459.47,61296.55,279990,65261.9
2024-05-16,65953.36,65261.9,66754.71,64560.65,283465,66922.28
2024-05-17,65275.11,66922.28,67497.0,65100.16,238942,69469.36
2024-05-20,66138.16,69469.36,70457.41,65981.91,199653,69701.36
2024-05-21,69483.47,69701.36,71947.89,68921.4,252783,69389.94
2024-05-22,69660.28,69389.94,70658.9,69192.08,246156,67767.89
2024-05-23,69391.57,67767.89,70055.89,66223.83,272209,68889.87
2024-05-24,67770.36,68889.87,69249.54,66567.21,270015,69543.47
2024-05-27,68691.34,69543.47,70593.73,68026.41,146060,68206.49
2024-05-28,69537.01,68206.49,69795.31,67148.43,222394,67402.07
2024-05-29,68279.8,67402.07,68839.88,67057.93,198042,68438.35
2024-05-30,67440.72,68438.35,69498.03,67075.68,201276,67617.98
2024-05-31,68437.62,67617.98,69019.0,66552.89,176773,67741.08
2024-06-01,67594.83,67741.08,67789.0,67361.87,50307,67784.13
2024-06-02,67730.4,67784.13,68422.67,67247.02,129133,69088.85
2024-06-03,67762.37,69088.85,70284.61,67552.06,200766,70452.31
2024-06-04,69059.1,70452.31,71088.46,68532.55,209993,71230.81
2024-06-05,70400.1,71230.81,71787.97,70294.6,194713,70701.22
2024-06-06,71202.11,70701.22,71657.52,70078.59,174419,69208.51
2024-06-07,70632.21,69208.51,71943.14,68101.65,151674,69363.84
2024-06-08,69467.54,69363.84,69567.52,69116.88,52725,69689.71
2024-06-09,69294.68,69689.71,69865.31,69106.2,87618,69631.87
2024-06-10,69595.35,69631.87,70161.65,69134.73,127528,67209.72
2024-06-11,69546.4,67209.72,69663.64,65966.27,214624,68073.62
2024-06-12,67209.97,68073.62,70015.49,66878.31,189627,66634.93
2024-06-13,68042.06,66634.93,68617.71,66198.58,261497,65704.07
2024-06-14,66595.65,65704.07,67325.79,64966.99,257743,66015.47
2024-06-15,65955.76,66015.47,66374.18,65807.38,98763,66446.97
2024-06-16,65999.89,66446.97,66754.26,65970.34,121170,66412.82
2024-06-17,66430.83,66412.82,67264.21,64991.96,253826,64889.18
2024-06-18,66360.91,64889.18,66710.46,63946.76,254896,64830.17
2024-06-19,64934.48,64830.17,65708.54,64606.74,132987,65025.15
2024-06-20,64888.53,65025.15,66454.17,64493.0,161657,64095.19
2024-06-21,65144.25,64095.19,65154.24,63261.12,177602,64264.78
2024-06-22,64114.38,64264.78,64491.02,63891.31,43457,63644.9
2024-06-23,64295.18,63644.9,64490.42,63560.44,74012,59456.15
2024-06-24,63658.62,59456.15,63849.68,58388.0,198232,61889.43
2024-06-25,59467.5,61889.43,62385.58,59336.91,163050,60928.16
2024-06-26,61909.81,60928.16,62473.21,60640.39,158536,61418.2
2024-06-27,60974.84,61418.2,62307.78,60555.81,168192,60070.27
2024-06-28,61386.06,60070.27,62160.02,59834.99,153599,60930.97
2024-06-29,60228.64,60930.97,61252.54,60201.69,44449,61891.32
2024-06-30,61074.73,61891.32,62272.27,60597.4,116026,63220.93
2024-07-01,62027.68,63220.93,63788.65,61724.29,218515,61907.31
2024-07-02,63269.31,61907.31,63269.31,61715.58,241084,59571.01
2024-07-03,62011.7,59571.01,62192.31,59421.58,218385,58274.35
2024-07-04,59589.37,58274.35,60405.36,56714.95,279192,56339.47
2024-07-05,58322.76,56339.47,58715.31,53411.55,269124,57982.97
2024-07-06,56623.15,57982.97,58213.02,56016.91,83364,57275.61
2024-07-07,57956.17,57275.61,58479.71,56571.44,119331,56211.65
2024-07-08,57369.81,56211.65,58200.95,54268.75,233898,57884.56
2024-07-09,56294.0,57884.56,58285.56,56139.14,196801,57359.89
2024-07-10,58003.11,57359.89,59466.85,57121.99,223039,57539.73
2024-07-11,57503.66,57539.73,59556.0,57000.99,223994,57574.31
2024-07-12,57612.54,57574.31,58545.42,56519.58,193071,58626.94
2024-07-13,57816.78,58626.94,58968.05,57722.67,50912,60133.49
2024-07-14,58697.35,60133.49,60348.38,58290.74,132460,63809.17
2024-07-15,60187.71,63809.17,63869.79,60037.21,215311,64747.98
2024-07-16,63795.73,64747.98,65233.95,62413.22,273585,64527.11
2024-07-17,64674.68,64527.11,66136.22,63836.77,252803,63795.52
